break_id,date,quarterly_log_growth,pre_2020_mean,pre_2020_sd,zscore_vs_pre_2020
gfc_2008q4,2008-12-31,0.2968922812525001,0.027496118240027116,0.07454512048877227,3.6138671618761222
euro_crisis_2012q3,2012-09-30,-0.006401344874600312,0.027496118240027116,0.07454512048877227,-0.45472410390339296
qe_launch_2015q1,2015-03-31,0.0457034336014992,0.027496118240027116,0.07454512048877227,0.24424556888622118
covid_2020q2,2020-06-30,0.20846451227679985,0.027496118240027116,0.07454512048877227,2.4276356768922196
tightening_2022q3,2022-09-30,-0.0029327751151999593,0.027496118240027116,0.07454512048877227,-0.40819430105837945
