response,response_label,channel,response_role,shock,horizon_months,coefficient_common_sample,ci_68_low,ci_68_high,ci_90_low,ci_90_high,ci_95_low,ci_95_high,bootstrap_replications,bootstrap_method,block_length,block_length_rule,nobs_common_horizon_sample,interpretation_layer,moving_block_width_90,wild_width_90,width_ratio_mbb_to_wild
ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,housing_finance,short_window_proxy,target_factor_monthly_easing,6,0.017574027467117875,0.0015780476213359768,0.03226197350695474,-0.006655151707895874,0.042703644604044924,-0.012425894407954352,0.04665914894799885,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,73,dependence_aware_reduced_form_uncertainty,0.049358796311940796,0.04618958679913925,1.0686130734744006
ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,housing_finance,short_window_proxy,target_factor_monthly_easing,12,-0.0024568383246136296,-0.019830287483220684,0.016265733579733238,-0.028095339933025806,0.026474987696489583,-0.03370344528873787,0.032527638615318884,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,73,dependence_aware_reduced_form_uncertainty,0.054570327629515386,0.04926045981170363,1.1077916819718805
ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,housing_finance,short_window_proxy,target_factor_monthly_easing,24,-0.030824076379971185,-0.043927217236826174,-0.01497318380381561,-0.05518890329295212,-0.001098627986326153,-0.05800595065953893,0.0025051188282488933,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,73,dependence_aware_reduced_form_uncertainty,0.05409027530662597,0.0848673128373613,0.6373511013631823
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,0,-0.0684111435820112,-0.10264446700967424,-0.03753019357863484,-0.13129772742895263,-0.01905617885648118,-0.13872681643416088,-0.0058762240618359775,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.11224154857247144,0.11607980180045205,0.9669343574984838
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,1,-0.010979726759588642,-0.061144045249537725,0.030536661535082374,-0.08747831540259485,0.06357459291915939,-0.10102357865727549,0.07794504105866121,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.15105290832175422,0.13335589520476604,1.1327051428046333
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,3,-0.06903234050043566,-0.12935333207876665,-0.023932239549281968,-0.17642362227897418,0.023850546385263738,-0.1937180949731144,0.06357928512840594,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.20027416866423792,0.14192502023828724,1.4111265816836556
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,6,-0.07914298190212371,-0.1649969779054703,-0.003899181312780454,-0.21775537018829336,0.049504227167255985,-0.2527044693742898,0.07019332501300002,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.2672595973555493,0.2276704589647212,1.1738879017104396
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,12,-0.03278437675182712,-0.18291548821163084,0.09922772017613947,-0.243533127960168,0.19892659961783263,-0.2818338607737286,0.2357125842738904,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.4424597275780006,0.2556763641867303,1.7305460713406235
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,24,0.2604509772829015,0.1163512258606762,0.3893094071454304,0.04098865618836485,0.5029899543846027,0.012441327189183535,0.5667091244154837,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.46200129819623786,0.5370670421457115,0.8602302169770686
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,0,0.19603276885880133,0.050428428886466675,0.33925286723153336,-0.054191318263182915,0.466094067413871,-0.10258518920895901,0.511142816447353,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.520285385677054,0.32942178144722845,1.5793897519202167
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,1,0.40625596414056303,0.25186376031038304,0.5528288936525924,0.17375010308524969,0.6494577059617591,0.1399813514668536,0.69882694205818,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.47570760287650943,0.8046539502253336,0.5911952619424702
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,3,0.3541689499001244,0.2060103438577945,0.5249256764502288,0.05969484164603544,0.605957301936369,-0.012818265805097151,0.6841637295569645,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.5462624602903335,0.6573138905649121,0.8310526646878889
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,6,0.42147253225265513,0.240995310382121,0.5731476119669582,0.1351334057770454,0.704994867313068,0.09733546872303572,0.7521572368537631,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.5698614615360227,0.5014681197610007,1.13638622093787
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,12,0.22785491659085005,0.024779848378422134,0.4062673628576426,-0.10672967444574767,0.5186004752589733,-0.1482791103503037,0.5930965985837522,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.625330149704721,0.5905982930000828,1.0588079192173239
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,24,-0.10530197768795367,-0.29968279269372167,0.08066952477903541,-0.3998086652723178,0.23357328463965102,-0.4842582173791934,0.30757258987856695,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.6333819499119688,0.4717963876512772,1.3424900369947845
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,0,0.4303555708025461,0.28049740523108163,0.5453944388890268,0.15465484597626156,0.6629918890926051,0.09645556657595282,0.7685323327088753,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,0.5083370431163435,0.9390572848607984,0.5413269789943614
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,1,1.2473931445204118,0.9715890954929853,1.4687147720349927,0.7660709755170204,1.755115017847819,0.6355632412234686,1.990325899977805,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,0.9890440423307986,3.006065501078519,0.3290161315433574
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,3,0.6793996214020935,0.3114813483341835,1.0194481987556876,0.059170986595037424,1.3417319678769948,-0.02235742913484866,1.534005880340416,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.2825609812819574,1.625472516060742,0.7890388601526066
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,6,0.3930094033814125,-0.07132661304144236,0.8135450664857823,-0.2846286777816832,1.1692692722183684,-0.37978668502267476,1.3862614244784386,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.4538979500000515,1.2928236256430374,1.1245911052073305
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,12,0.25703377955647144,-0.2891584878361751,0.789657442732134,-0.6393564249864357,1.2009799003500494,-0.8339724350089667,1.3723145886515895,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.840336325336485,1.6520590684087013,1.1139652089493002
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,24,-0.7997155206980632,-1.3206092095878443,-0.321857124369835,-1.6926459889505523,-0.009966520193767718,-1.8444156333346007,0.09477324793547018,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.6826794687567845,1.139436393942263,1.4767647213154125
