"date","month","quarter","lp_monthly_regime","monthly_identification_sample","baseline_sample_monthly","full_sample_monthly","is_quarter_end_month","event_count","missing_month_flag","timing_factor_monthly_sum_zero","target_factor_monthly_sum_zero","fg_factor_monthly_sum_zero","qe_factor_monthly_sum_zero","weighted_composite_monthly_sum_zero","timing_factor_monthly_easing","target_factor_monthly_easing","fg_factor_monthly_easing","qe_factor_monthly_easing","weighted_composite_monthly_easing","wx_shadow_rate","d_wx_shadow_rate","dfr_eop","d_dfr_eop","dfr_mavg","d_dfr_mavg","ecb_assets_ea_stock","ecb_assets_ea_mavg","ln_ecb_assets_ea_stock","ln_ecb_assets_ea_mavg","d_ecb_assets_ea_stock","d_ecb_assets_ea_mavg","d_ln_ecb_assets_ea_stock","d_ln_ecb_assets_ea_mavg","hh_loans_ea_stock","ln_hh_loans_ea_stock","hh_loans_ea_real","ln_hh_loans_ea_real","d_ln_hh_loans_ea_stock","d_ln_hh_loans_ea_real","nfc_loans_ea_stock","ln_nfc_loans_ea_stock","nfc_loans_ea_real","ln_nfc_loans_ea_real","d_ln_nfc_loans_ea_stock","d_ln_nfc_loans_ea_real","dax_close","ln_dax_close","dax_real_de","ln_dax_real_de","d_ln_dax_real_de","retail_de_mom_pct","retail_de_chained_index","ln_retail_de_chained_index","d_ln_retail_de_chained_index","ecb_house_purchase_growth_yoy","d_ecb_house_purchase_growth_yoy","ecb_house_purchase_pure_new_loans","ln_ecb_house_purchase_pure_new_loans","d_ln_ecb_house_purchase_pure_new_loans","ecb_wage_tracker_headline_yoy","d_ecb_wage_tracker_headline_yoy","ecb_wage_tracker_ex_oneoffs_yoy","d_ecb_wage_tracker_ex_oneoffs_yoy","ecb_wage_tracker_unsmoothed_oneoffs_yoy","d_ecb_wage_tracker_unsmoothed_oneoffs_yoy","inflation_ea20_yoy_pct","d_inflation_ea20_yoy_pct","ecb_wage_tracker_headline_real_yoy","d_ecb_wage_tracker_headline_real_yoy","ecb_wage_tracker_ex_oneoffs_real_yoy","d_ecb_wage_tracker_ex_oneoffs_real_yoy","ecb_wage_tracker_unsmoothed_oneoffs_real_yoy","d_ecb_wage_tracker_unsmoothed_oneoffs_real_yoy","ecb_wage_tracker_ex_oneoffs_real_yoy_ma3","d_ecb_wage_tracker_ex_oneoffs_real_yoy_ma3","ecb_wage_tracker_ex_oneoffs_real_yoy_momentum_3m","d_ecb_wage_tracker_ex_oneoffs_real_yoy_momentum_3m","ecb_wage_tracker_coverage_pct","eurostat_unemployment_rate_ea21_sa","eurostat_labor_tightness_unemployment_inv","d_eurostat_unemployment_rate_ea21_sa","d_eurostat_labor_tightness_unemployment_inv","eurostat_ecfin_eei_ea20","d_eurostat_ecfin_eei_ea20","eurostat_ecfin_services_employment_expectations_ea20","d_eurostat_ecfin_services_employment_expectations_ea20","ecb_ces_income_expectations_12m_median","d_ecb_ces_income_expectations_12m_median","ecb_ces_real_income_expectations_12m_median","d_ecb_ces_real_income_expectations_12m_median","ecb_ces_unemployment_expectations_12m_median","d_ecb_ces_unemployment_expectations_12m_median","eurostat_sts_industry_wage_bill_de","ln_eurostat_sts_industry_wage_bill_de","eurostat_sts_industry_wage_bill_de_yoy","eurostat_sts_industry_wage_bill_de_real_yoy","d_eurostat_sts_industry_wage_bill_de_yoy","d_eurostat_sts_industry_wage_bill_de_real_yoy","ecb_mir_mortgage_lending_rate","ecb_mir_nfc_lending_rate","ecb_mir_mortgage_lending_spread_dfr","ecb_mir_nfc_lending_spread_dfr","d_ecb_mir_mortgage_lending_rate","d_ecb_mir_nfc_lending_rate","d_ecb_mir_mortgage_lending_spread_dfr","d_ecb_mir_nfc_lending_spread_dfr","bls_credit_standards_mortgage_q_observed","bls_credit_standards_nfc_q_observed","bls_credit_standards_consumer_q_observed","bls_loan_demand_mortgage_q_observed","bls_loan_demand_nfc_q_observed","bls_loan_demand_consumer_q_observed","hicp_de","hicp_ea20","hicp_ea","inflation_de_mom","inflation_ea20_mom","inflation_de_yoy_pct","d_inflation_de_yoy_pct","house_price_de_q_observed","house_price_de_real_q_observed","ln_house_price_de_real_q_observed","d_ln_house_price_de_real_q_observed","compensation_ea20_nominal_q_observed","compensation_ea20_real_q_observed","ln_compensation_ea20_real_q_observed","d_ln_compensation_ea20_real_q_observed","monthly_housing_available","monthly_compensation_available","regime","identification_regime","timing_factor_event_count","timing_factor_monthly_sum","timing_factor_monthly_mean","timing_factor_monthly_abs_sum","timing_factor_monthly_cumulative","target_factor_event_count","target_factor_monthly_sum","target_factor_monthly_mean","target_factor_monthly_abs_sum","target_factor_monthly_cumulative","fg_factor_event_count","fg_factor_monthly_sum","fg_factor_monthly_mean","fg_factor_monthly_abs_sum","fg_factor_monthly_cumulative","qe_factor_event_count","qe_factor_monthly_sum","qe_factor_monthly_mean","qe_factor_monthly_abs_sum","qe_factor_monthly_cumulative","weighted_composite_monthly_sum","weighted_composite_monthly_mean","weighted_composite_monthly_abs_sum","weighted_composite_monthly_cumulative","ecb_assets_ea_trillions","dax_volume","ln_hicp_de","ln_hicp_ea20","ln_house_price_de_q_observed","ln_compensation_ea20_nominal_q_observed","d_bls_credit_standards_mortgage_q_observed","d_bls_credit_standards_nfc_q_observed","d_bls_credit_standards_consumer_q_observed","d_bls_loan_demand_mortgage_q_observed","d_bls_loan_demand_nfc_q_observed","d_bls_loan_demand_consumer_q_observed","d_ln_dax_close","d_ln_hicp_de","d_ln_hicp_ea20"
2010-07-31,"2010-07","2010Q3","pre_qe",TRUE,TRUE,TRUE,0,1,"False",3.07735734135431,0.230397237809898,0.949984056866652,NA,0.620385822060821,-3.07735734135431,-0.230397237809898,-0.949984056866652,NA,-0.620385822060821,0.641787258304714,0.244296954251798,0.25,0,0.25,0,2001660,2007363.8,14.5094873942647,14.5123328769224,-152585,-113790.95,-0.0734634778412371,-0.0551383148304616,5450936.88,15.5112980564527,4963067.35864518,15.4175345266405,0.000705775424085786,0.00488531994188612,4750177.38,15.3736925184715,4325027.20568151,15.2799289886593,-0.00250809516249006,0.00167144935531027,6147.97,8.72387722501093,5661.11418047882,8.64137600349918,0.0273594655969571,0.7,100.026969139381,4.60543984102172,0.00697561373642497,3.4216148970911,0.0650448279307301,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70803050412056,0.246683829824601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,-10.3,0,0,95.9,2.30000000000001,1.3,0.9,NA,NA,NA,NA,NA,NA,70,4.24849524204936,2.31224174208542,1.10796595576721,-1.91002130014928,-2.27979989324947,3.36,2.59,3.11,2.34,0.0699999999999998,0.0699999999999998,0.0699999999999998,0.0699999999999998,NA,NA,NA,NA,NA,NA,108.6,109.83,109.63,0.00276625349289006,-0.00417954451780034,1.20427578631821,0.36977859310019,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,3.07735734135431,3.07735734135431,3.07735734135431,-5.40330136299305,1,0.230397237809898,0.230397237809898,0.230397237809898,-13.7200652866811,1,0.949984056866652,0.949984056866652,0.949984056866652,-32.5120875860678,0,NA,NA,NA,0,0.620385822060821,0.620385822060821,0.620385822060821,-5.73926642965866,2.00166,2214408650,4.68767140749983,4.69893371580025,NA,NA,NA,NA,NA,NA,NA,NA,0.0301257190898472,0.00276625349289006,-0.00417954451780034
2010-08-31,"2010-08","2010Q3","pre_qe",TRUE,TRUE,TRUE,0,1,"False",0.180081775159371,-0.123163995972707,-1.56987641097572,NA,-0.129763058012589,-0.180081775159371,0.123163995972707,1.56987641097572,NA,0.129763058012589,0.535180135635297,-0.106607122669416,0.25,0,0.25,0,1957926,1957995.5,14.4873963076914,14.4874318038064,-43734,-49368.3,-0.0220910865733099,-0.0249010731159416,5465857.47,15.5140315693892,4967155.09814613,15.4183578193209,0.00273351293654578,0.000823292680426135,4739020.74,15.3713410773909,4306634.62377317,15.2756673273226,-0.00235144108060403,-0.00426166133672368,5925.22,8.68697309611569,5450.98436062558,8.60355148797662,-0.0378245155225674,-0.9,99.1267264171269,4.59639909636957,-0.00904074465214855,3.46717255704134,0.0455576599502399,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56618120988972,-0.141849294230845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,-10.3,0,0,95.9,0,0.6,-0.7,NA,NA,NA,NA,NA,NA,68.2,4.22244456484942,3.12758179917756,2.11046715922958,0.81534005709214,1.00250120346237,3.48,2.63,3.23,2.38,0.12,0.04,0.12,0.04,NA,NA,NA,NA,NA,NA,108.7,110.04,109.85,0.000920386627329073,0.00191022025611876,1.01711463994798,-0.187161146370229,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,0.180081775159371,0.180081775159371,0.180081775159371,-5.22321958783368,1,-0.123163995972707,-0.123163995972707,0.123163995972707,-13.8432292826538,1,-1.56987641097572,-1.56987641097572,1.56987641097572,-34.0819639970435,0,NA,NA,NA,0,-0.129763058012589,-0.129763058012589,0.129763058012589,-5.86902948767125,1.957926,2097355445,4.68859179412716,4.70084393605637,NA,NA,NA,NA,NA,NA,NA,NA,-0.0369041288952392,0.000920386627329073,0.00191022025611876
2010-09-30,"2010-09","2010Q3","pre_qe",TRUE,TRUE,TRUE,1,1,"False",-0.940734226866349,-0.130182744026312,-0.365489174364822,NA,-0.20404345457282,0.940734226866349,0.130182744026312,0.365489174364822,NA,0.20404345457282,0.804366742594524,0.269186606959227,0.25,0,0.25,0,1971356,1969579,14.4942321888004,14.4933303722921,13430,11583.5,0.00683588110896594,0.00589856848570491,5470723.41,15.5149214161109,4956263.28139156,15.4161626440876,0.000889846721653598,-0.00219517523332868,4754367.39,15.3745742041014,4307272.50407683,15.2758154320782,0.00323312671054765,0.00014810475556537,6229.02,8.73697429603724,5741.03225806452,8.65539430904482,0.0518428210681989,-0.4,98.7302195114584,4.59239107497203,-0.00400802139753953,3.44745524487164,-0.0197173121696999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85622300289872,0.290041793008999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,-10.3,0,0,97.9,2,2.6,2,NA,NA,NA,NA,NA,NA,68.8,4.2312037449393,2.05587270210366,0.757153149422507,-1.0717090970739,-1.35331400980707,3.38,2.6,3.13,2.35,-0.1,-0.0299999999999998,-0.1,-0.0299999999999998,9.78296867393296,10.998269014739,11.8146793820787,23.5772200482872,-2.15486313672428,0.233553887189161,108.5,110.38,110.19,-0.00184162114664943,0.00308502195498139,1.29871955268115,0.281604912733169,100.6,92.7188940092166,4.52957227067322,NA,86.21,78.102917195144,4.35802740819857,NA,TRUE,TRUE,"euro_crisis","pre_qe",1,-0.940734226866349,-0.940734226866349,0.940734226866349,-6.16395381470003,1,-0.130182744026312,-0.130182744026312,0.130182744026312,-13.9734120266802,1,-0.365489174364822,-0.365489174364822,0.365489174364822,-34.4474531714084,0,NA,NA,NA,0,-0.20404345457282,-0.20404345457282,0.20404345457282,-6.07307294224407,1.971356,2449547830,4.68675017298051,4.70392895801136,4.61115225766564,4.45678618022183,NA,NA,NA,NA,NA,NA,0.0500011999215513,-0.00184162114664943,0.00308502195498139
2010-10-31,"2010-10","2010Q4","pre_qe",TRUE,TRUE,TRUE,0,1,"False",0.634416740186487,-0.0114125371091204,-1.29585185298414,NA,-0.016138365852258,-0.634416740186487,0.0114125371091204,1.29585185298414,NA,0.016138365852258,0.959316085651437,0.154949343056913,0.25,0,0.25,0,1895679,1876885,14.4550876436661,14.4451240457109,-75677,-92694,-0.0391445451342225,-0.0482063265812567,5487239.62,15.5179358855815,4956408.29193388,15.4161919016982,0.0030144694705978,2.92576105778153e-05,4738723.92,15.3712784422365,4280303.42335832,15.2695344583532,-0.00329576186495295,-0.00628097372497294,6601.37,8.79503248223123,6078.60957642726,8.71253126071948,0.057136951674666,-0.1,98.6314892919469,4.59139057463845,-0.0010005003335829,3.61336251018847,0.16590726531683,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92427623715403,0.0680532342553164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,-10.3,0,0,100.1,2.19999999999999,4.3,1.7,NA,NA,NA,NA,NA,NA,70.4,4.254193263164,3.61572285993468,2.31820697362135,1.55985015783102,1.56105382419884,3.35,2.68,3.1,2.43,-0.0299999999999998,0.0800000000000001,-0.0299999999999998,0.0800000000000001,NA,NA,NA,NA,NA,NA,108.6,110.71,110.52,0.000921234519320357,0.00298521186001999,1.29751588631333,-0.00120366636782165,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,0.634416740186487,0.634416740186487,0.634416740186487,-5.52953707451354,1,-0.0114125371091204,-0.0114125371091204,0.0114125371091204,-13.9848245637893,1,-1.29585185298414,-1.29585185298414,1.29585185298414,-35.7433050243925,0,NA,NA,NA,0,-0.016138365852258,-0.016138365852258,0.016138365852258,-6.08921130809633,1.895679,2168915037,4.68767140749983,4.70691416987138,NA,NA,NA,NA,NA,NA,NA,NA,0.0580581861939873,0.000921234519320357,0.00298521186001999
2010-11-30,"2010-11","2010Q4","pre_qe",TRUE,TRUE,TRUE,0,1,"False",-0.517846426253879,-0.615025143606365,-0.33431923753913,NA,-0.192875200818419,0.517846426253879,0.615025143606365,0.33431923753913,NA,0.192875200818419,0.764615959770754,-0.194700125880683,0.25,0,0.25,0,1915961,1892420.25,14.4657298823997,14.4533671233794,20282,15535.25,0.0106422387335936,0.00824307766853849,5510742.39,15.5222099070804,4973145.37496616,15.4195630701202,0.00427402149889211,0.003371168422035,4759606.51,15.3756755568242,4295286.08428842,15.2730287198641,0.00439711458772507,0.00349426151086796,6688.49,8.80814341763099,6153.16467341306,8.72472180949192,0.0121905487724341,0,98.6314892919469,4.59139057463845,0,3.47429486120268,-0.13906764898579,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89492779385754,-0.0293484432964952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,-10.3,0,0,101.6,1.5,5.7,1.4,NA,NA,NA,NA,NA,NA,91.5,4.51633897228148,3.90021578032691,2.32391981380111,0.284492920392232,0.00571284017976126,3.39,2.8,3.14,2.55,0.04,0.12,0.04,0.12,NA,NA,NA,NA,NA,NA,108.7,110.81,110.62,0.000920386627329073,0.000902853076858889,1.5762959665258,0.278780080212471,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,-0.517846426253879,-0.517846426253879,0.517846426253879,-6.04738350076742,1,-0.615025143606365,-0.615025143606365,0.615025143606365,-14.5998497073956,1,-0.33431923753913,-0.33431923753913,0.33431923753913,-36.0776242619316,0,NA,NA,NA,0,-0.192875200818419,-0.192875200818419,0.192875200818419,-6.28208650891475,1.915961,2331507333,4.68859179412716,4.70781702294823,NA,NA,NA,NA,NA,NA,NA,NA,0.0131109353997605,0.000920386627329073,0.000902853076858889
2010-12-31,"2010-12","2010Q4","pre_qe",TRUE,TRUE,TRUE,1,1,"False",-2.74183711067375,-0.230505276288941,1.21263184528255,NA,-0.36733439084075,2.74183711067375,0.230505276288941,-1.21263184528255,NA,0.36733439084075,0.521886410517865,-0.242729549252889,0.25,0,0.25,0,2004432,1950321.8,14.5108712868175,14.4835049425657,88471,57901.55,0.045141404417814,0.0301378191863169,5520156.08,15.5239166932159,4952145.04350946,15.4153313828024,0.00170678613548425,-0.00423168731781409,4734694.61,15.3704277862182,4247505.70557101,15.2618424758048,-0.00524777060597614,-0.0111862440592745,6914.19,8.84133110057839,6285.62727272727,8.74602092077406,0.021299111282147,-0.2,98.434226313363,4.58938857196777,-0.00200200267067352,3.78412219081499,0.30982732961231,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1857306903617,0.290802896504161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,-10.2,-0.100000000000001,0.100000000000001,101.2,-0.399999999999991,5.1,-0.6,NA,NA,NA,NA,NA,NA,74.3,4.30811095172371,5.10808072245172,3.27316685563206,1.20786494212481,0.949247041830947,3.4,2.88,3.15,2.63,0.00999999999999979,0.0800000000000001,0.00999999999999979,0.0800000000000001,0.455889166836901,3.90003307203427,0.95434951918388,9.16855669924038,6.83327642454104,-5.62162307633331,110,111.47,111.29,0.0118885716652528,0.00593847345329834,1.83491386681967,0.258617900293867,101,91.8181818181818,4.51981033703693,NA,86.57,77.6621512514578,4.35236802481424,NA,TRUE,TRUE,"euro_crisis","pre_qe",1,-2.74183711067375,-2.74183711067375,2.74183711067375,-8.78922061144117,1,-0.230505276288941,-0.230505276288941,0.230505276288941,-14.8303549836846,1,1.21263184528255,1.21263184528255,1.21263184528255,-34.8649924166491,0,NA,NA,NA,0,-0.36733439084075,-0.36733439084075,0.36733439084075,-6.6494208997555,2.004432,1794678005,4.70048036579242,4.71375549640153,4.61512051684126,4.46095333522768,NA,NA,NA,NA,NA,NA,0.0331876829474016,0.0118885716652528,0.00593847345329834
2011-01-31,"2011-01","2011Q1","pre_qe",TRUE,TRUE,TRUE,0,1,"False",-0.178598684068507,-0.372985425631,8.79901943059542,NA,0.729694517750855,0.178598684068507,0.372985425631,-8.79901943059542,NA,-0.729694517750855,0.67846314502103,0.156576734503165,0.25,0,0.25,0,1965568,1962432.75,14.4912918200403,14.4896954605356,-38864,12110.95,-0.0195794667772322,0.00619051796991066,5519591.38,15.5238143901509,4986080.74074074,15.4221607364244,-0.000102303064910103,0.00682935362203096,4764575.74,15.3767190543803,4304043.12556459,15.2750654006538,0.00629126816208725,0.0132229248490265,7077.48,8.86467319112547,6469.36014625228,8.77483248712568,0.0288115663516209,0.1,98.5326605396764,4.59038807230086,0.000999500333083603,4.01545456463854,0.23133237382355,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29348990151088,0.107759211149183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,-10.2,0,0,100.9,-0.299999999999997,4.5,-0.6,NA,NA,NA,NA,NA,NA,72.3,4.28082412916472,5.69143625879747,3.75321222367466,0.583355536345742,0.480045368042603,3.56,2.78,3.31,2.53,0.16,-0.1,0.16,-0.1,NA,NA,NA,NA,NA,NA,109.4,110.7,110.49,-0.00546947580453594,-0.00693165668694107,1.9382240351228,0.103310168303139,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,-0.178598684068507,-0.178598684068507,0.178598684068507,-8.96781929550968,1,-0.372985425631,-0.372985425631,0.372985425631,-15.2033404093156,1,8.79901943059542,8.79901943059542,8.79901943059542,-26.0659729860537,0,NA,NA,NA,0,0.729694517750855,0.729694517750855,0.729694517750855,-5.91972638200464,1.965568,2362321307,4.69501088998788,4.70682383971459,NA,NA,NA,NA,NA,NA,NA,NA,0.0233420905470858,-0.00546947580453594,-0.00693165668694107
2011-02-28,"2011-02","2011Q1","pre_qe",TRUE,TRUE,TRUE,0,1,"False",-1.87554580169167,-0.669317877512544,-3.63429770489016,NA,-0.724480022138339,1.87554580169167,0.669317877512544,3.63429770489016,NA,0.724480022138339,0.63638005539655,-0.0420830896244802,0.25,0,0.25,0,1952278,1970627.75,14.4845074538475,14.4938627047768,-13290,8195,-0.0067843661928304,0.00416724424120929,5523701.56,15.5245587659838,4969144.98020871,15.4187583470976,0.0007443758328467,-0.00340238932686532,4768438.27,15.3775294025467,4289706.97193235,15.2717289836604,0.000810348166343289,-0.00333641699336695,7272.32,8.89183063928959,6605.19527702089,8.79561178154905,0.0207792944233631,2.4,100.897444392629,4.61410459891817,0.0237165266173163,3.87645255313434,-0.139002011504199,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40361170835719,0.110121806846308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,-10.2,0,0,102.6,1.69999999999999,5.2,0.7,NA,NA,NA,NA,NA,NA,70.1,4.24992279404054,6.48238685499791,4.2784408983688,0.790950596200446,0.525228674694134,3.64,2.96,3.39,2.71,0.0800000000000001,0.18,0.0800000000000001,0.18,NA,NA,NA,NA,NA,NA,110.1,111.16,110.96,0.00637815374075323,0.00414676515971202,2.20394595662912,0.265721921506312,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,-1.87554580169167,-1.87554580169167,1.87554580169167,-10.8433650972013,1,-0.669317877512544,-0.669317877512544,0.669317877512544,-15.8726582868281,1,-3.63429770489016,-3.63429770489016,3.63429770489016,-29.7002706909438,0,NA,NA,NA,0,-0.724480022138339,-0.724480022138339,0.724480022138339,-6.64420640414298,1.952278,2119345638,4.70138904372863,4.7109706048743,NA,NA,NA,NA,NA,NA,NA,NA,0.0271574481641146,0.00637815374075323,0.00414676515971202
2011-03-31,"2011-03","2011Q1","pre_qe",TRUE,TRUE,TRUE,1,1,"False",10.2757130949808,-0.458717830991535,5.61032599505523,NA,2.14036066529519,-10.2757130949808,0.458717830991535,-5.61032599505523,NA,-2.14036066529519,0.711470688038197,0.075090632641647,0.25,0,0.25,0,1928055,1940167.5,14.4720222807167,14.4782848675186,-24223,-30460.25,-0.0124851731307807,-0.0155778372582454,5536401.52,15.5268553025513,4914256.63056986,15.4076510550728,0.00229653656749029,-0.011107292024775,4765490.65,15.3769110593392,4229975.72341559,15.2577068118607,-0.00061834320743337,-0.0140221717996987,7041.31,8.85954951138689,6354.97292418773,8.7569929230618,-0.0386188584872471,-2.5,98.3750082828129,4.58878679093388,-0.0253178079842904,4.45570032391249,0.57924777077815,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64427673971648,0.240665031359288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,-10.1,-0.0999999999999996,0.0999999999999996,101.4,-1.19999999999999,4.7,-0.5,NA,NA,NA,NA,NA,NA,74,4.30406509320417,6.85103624305459,4.56887421243071,0.368649388056674,0.290433314061911,3.68,2.98,3.43,2.73,0.04,0.02,0.04,0.02,9.27600570953907,-0.0262768286489404,2.50473496684919,22.7729546836048,9.61152227434954,-3.35062914778888,110.8,112.66,112.46,0.00633773058454956,0.0134038285922644,2.28216203062388,0.0782160739947635,101.5,91.6064981949459,4.51750221015675,NA,87.31,77.4986685602698,4.35026075634424,NA,TRUE,TRUE,"euro_crisis","pre_qe",1,10.2757130949808,10.2757130949808,10.2757130949808,-0.567652002220564,1,-0.458717830991535,-0.458717830991535,0.458717830991535,-16.3313761178197,1,5.61032599505523,5.61032599505523,5.61032599505523,-24.0899446958886,0,NA,NA,NA,0,2.14036066529519,2.14036066529519,2.14036066529519,-4.50384573884779,1.928055,2996883764,4.70772677431318,4.72437443346657,4.62005879848184,4.46946500382272,NA,NA,NA,NA,NA,NA,-0.0322811279026975,0.00633773058454956,0.0134038285922644
2011-04-30,"2011-04","2011Q2","pre_qe",TRUE,TRUE,TRUE,0,1,"False",1.29135302177663,0.817777888033236,-1.62951566110723,NA,0.165299043292554,-1.29135302177663,-0.817777888033236,1.62951566110723,NA,-0.165299043292554,0.85814951620883,0.146678828170632,0.5,0.25,0.4,0.15,1894101,1885721.4,14.4542548775999,14.4498210112214,-33954,-54446.1000000001,-0.0177674031167729,-0.0284638562971544,5543378.3,15.5281146743142,4893087.03327743,15.4033339574169,0.00125937176287749,-0.00431709765595123,4762015.32,15.3761815231594,4203385.40030012,15.2514008062621,-0.000729536179790102,-0.00630600559861882,7514.46,8.92458444331786,6763.6903690369,8.81932393266037,0.0623310095985694,1.6,99.9490084153379,4.60466014009017,0.0158733491562906,4.44418570089278,-0.0115146230197096,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80170484649975,0.157428106783275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,-10.1,0,0,102,0.599999999999994,5.6,0.9,NA,NA,NA,NA,NA,NA,79.6,4.37701409285034,9.75740469515562,7.11247167183533,2.90636845210104,2.54359745940462,3.79,3.15,3.39,2.75,0.11,0.17,-0.04,0.02,NA,NA,NA,NA,NA,NA,111.1,113.29,113.09,0.00270392233240102,0.00557646941882961,2.6449330233203,0.362770992696415,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,1.29135302177663,1.29135302177663,1.29135302177663,0.723701019556061,1,0.817777888033236,0.817777888033236,0.817777888033236,-15.5135982297864,1,-1.62951566110723,-1.62951566110723,1.62951566110723,-25.7194603569958,0,NA,NA,NA,0,0.165299043292554,0.165299043292554,0.165299043292554,-4.33854669555524,1.894101,2418035189,4.71043069664558,4.7299509028854,NA,NA,NA,NA,NA,NA,NA,NA,0.0650349319309722,0.00270392233240102,0.00557646941882961
2011-05-31,"2011-05","2011Q2","pre_qe",TRUE,TRUE,TRUE,0,1,"False",-6.00450757458113,-1.03503066881318,-6.60698852011905,NA,-1.71951013534923,6.00450757458113,1.03503066881318,6.60698852011905,NA,1.71951013534923,1.03045524207155,0.172305725862724,0.5,0,0.5,0.1,1900610,1899248.75,14.4576854452419,14.4569689712107,6509,13527.3500000001,0.00343056764195815,0.00714795998927542,5558668.52,15.5308691627279,4906150.50308914,15.4060001806821,0.00275448841378712,0.00266622326522281,4779899.23,15.3799300226555,4218798.96734334,15.2550610406096,0.00374849949603373,0.00366023434746943,7293.69,8.89476486977995,6576.8169522092,8.79130616141172,-0.0280177712486491,-2.7,97.2503851881238,4.57728894329404,-0.0273711967961319,4.40887922716984,-0.0353064737229403,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69259077159054,-0.109114074909211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,-10.1,0,0,102.3,0.299999999999997,6.1,0.5,NA,NA,NA,NA,NA,NA,81,4.39444915467244,8.63382029487259,6.2614462599349,-1.12358440028304,-0.85102541190043,3.84,3.14,3.34,2.64,0.0499999999999998,-0.00999999999999979,-0.0500000000000003,-0.11,NA,NA,NA,NA,NA,NA,110.9,113.3,113.09,-0.00180180228926297,8.82651485634156e-05,2.37237403493769,-0.27255898838261,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"euro_crisis","pre_qe",1,-6.00450757458113,-6.00450757458113,6.00450757458113,-5.28080655502507,1,-1.03503066881318,-1.03503066881318,1.03503066881318,-16.5486288985996,1,-6.60698852011905,-6.60698852011905,6.60698852011905,-32.3264488771149,0,NA,NA,NA,0,-1.71951013534923,-1.71951013534923,1.71951013534923,-6.05805683090447,1.90061,3554795797,4.70862889435632,4.73003916803396,NA,NA,NA,NA,NA,NA,NA,NA,-0.0298195735379121,-0.00180180228926297,8.82651485634156e-05
