date,quarter,regime,event_count,events_without_abgmr_factor_count,missing_quarter_flag,timing_factor_event_count,timing_factor_quarterly_sum,timing_factor_quarterly_mean,timing_factor_quarterly_abs_sum,timing_factor_quarterly_signed_cumulative,target_factor_event_count,target_factor_quarterly_sum,target_factor_quarterly_mean,target_factor_quarterly_abs_sum,target_factor_quarterly_signed_cumulative,fg_factor_event_count,fg_factor_quarterly_sum,fg_factor_quarterly_mean,fg_factor_quarterly_abs_sum,fg_factor_quarterly_signed_cumulative,qe_factor_event_count,qe_factor_quarterly_sum,qe_factor_quarterly_mean,qe_factor_quarterly_abs_sum,qe_factor_quarterly_signed_cumulative,timing_factor_absolute_sum,timing_factor_signed_cumulative,target_factor_absolute_sum,target_factor_signed_cumulative,fg_factor_absolute_sum,fg_factor_signed_cumulative,qe_factor_absolute_sum,qe_factor_signed_cumulative,baseline_instrument,baseline_instrument_name,identification_regime,monthly_event_count,missing_months_in_quarter,timing_factor_monthly_sum,timing_factor_monthly_mean,timing_factor_monthly_abs_sum,target_factor_monthly_sum,target_factor_monthly_mean,target_factor_monthly_abs_sum,fg_factor_monthly_sum,fg_factor_monthly_mean,fg_factor_monthly_abs_sum,qe_factor_monthly_sum,qe_factor_monthly_mean,qe_factor_monthly_abs_sum,weighted_composite_monthly_sum,weighted_composite_monthly_mean,weighted_composite_monthly_abs_sum,composite_pca_timing_fg_qe,composite_equal_weight_timing_fg_qe,composite_inverse_variance_timing_fg_qe,composite_qe_heavy_timing_fg_qe,timing_factor_market_magnitude_weighted_quarterly_sum,timing_factor_crisis_weighted_quarterly_sum,timing_factor_qe_event_weighted_quarterly_sum,target_factor_market_magnitude_weighted_quarterly_sum,target_factor_crisis_weighted_quarterly_sum,target_factor_qe_event_weighted_quarterly_sum,fg_factor_market_magnitude_weighted_quarterly_sum,fg_factor_crisis_weighted_quarterly_sum,fg_factor_qe_event_weighted_quarterly_sum,qe_factor_market_magnitude_weighted_quarterly_sum,qe_factor_crisis_weighted_quarterly_sum,qe_factor_qe_event_weighted_quarterly_sum
2004-09-30,2004Q3,pre_gfc,3,0,False,2,-0.6308620423010984,-0.3154310211505492,0.9655740583987449,-0.6308620423010984,3,-0.7214427017977066,-0.24048090059923555,0.8405671669786653,-0.7214427017977066,2,3.1528575022859036,1.5764287511429518,3.1528575022859036,3.1528575022859036,0,,,,,0.9655740583987449,-0.6308620423010984,0.8405671669786653,-0.7214427017977066,3.1528575022859036,3.1528575022859036,,,-0.256497315988712,target_factor_market_magnitude_weighted_quarterly_sum,outside_identification_windows,3.0,0.0,-0.6308620423010984,-0.3154310211505492,0.9655740583987449,-0.7214427017977066,-0.24048090059923555,0.8405671669786653,3.1528575022859036,1.5764287511429518,3.1528575022859036,0.0,,,0.011692471809265886,0.003897490603088629,0.3753856235464969,-0.503007532189813,0.10759409277192836,-0.033111207341611965,0.06455645566315701,-0.5138153369728087,-0.6308620423010984,-0.6308620423010984,-0.256497315988712,-0.7214427017977066,-0.7214427017977066,2.232624556062549,3.1528575022859036,3.1528575022859036,,,
2004-12-31,2004Q4,pre_gfc,3,0,False,3,-1.3674771206153404,-0.45582570687178015,3.7859560481355405,-1.3674771206153404,3,-2.242567427908419,-0.7475224759694731,2.242567427908419,-2.242567427908419,3,3.2722534281848352,1.0907511427282783,3.2722534281848352,3.2722534281848352,0,,,,,3.7859560481355405,-1.3674771206153404,2.242567427908419,-2.242567427908419,3.2722534281848352,3.2722534281848352,,,-1.8920800958656696,target_factor_market_magnitude_weighted_quarterly_sum,outside_identification_windows,3.0,0.0,-1.3674771206153404,-0.45582570687178015,3.7859560481355405,-2.242567427908419,-0.7475224759694731,2.242567427908419,3.2722534281848352,1.0907511427282783,3.2722534281848352,0.0,,,-0.20657639216015483,-0.06885879738671828,0.5135529749344186,-0.687776058084498,0.0352765829544299,-0.1576510783323283,0.02116594977265794,-1.9559857841975172,-1.3674771206153404,-1.3674771206153404,-1.8920800958656696,-2.242567427908419,-2.242567427908419,1.6780064814039322,3.2722534281848352,3.2722534281848352,,,
2005-03-31,2005Q1,pre_gfc,3,0,False,3,-0.8151920879277004,-0.2717306959759001,1.1523622530484294,-0.8151920879277004,3,-1.4626864025457558,-0.48756213418191857,1.4626864025457558,-1.4626864025457558,3,-7.267113411184894,-2.4223711370616314,7.267113411184894,-7.267113411184894,0,,,,,1.1523622530484294,-0.8151920879277004,1.4626864025457558,-1.4626864025457558,7.267113411184894,-7.267113411184894,,,-0.6666205092489471,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-0.8151920879277004,-0.2717306959759001,1.1523622530484294,-1.4626864025457558,-0.48756213418191857,1.4626864025457558,-7.267113411184894,-2.4223711370616314,7.267113411184894,0.0,,,-0.9832262937481551,-0.3277420979160517,0.9832262937481551,0.6317513913715159,-0.4912255194464874,-0.31621810040154485,-0.29473531166789246,-0.4423068901620043,-0.8151920879277004,-0.8151920879277004,-0.6666205092489471,-1.4626864025457558,-1.4626864025457558,-18.9114941566061,-7.267113411184894,-7.267113411184894,,,
2005-06-30,2005Q2,pre_gfc,3,0,False,3,-0.5737312303352847,-0.1912437434450949,1.0048213733436322,-0.5737312303352847,3,-1.0060530896767266,-0.3353510298922422,1.6205481810177813,-1.0060530896767266,3,0.2515024866760194,0.08383416222533979,5.874513233054573,0.2515024866760194,0,,,,,1.0048213733436322,-0.5737312303352847,1.6205481810177813,-1.0060530896767266,5.874513233054573,0.2515024866760194,,,-0.6428319216617887,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-0.5737312303352847,-0.1912437434450949,1.0048213733436322,-1.0060530896767266,-0.3353510298922422,1.6205481810177813,0.2515024866760194,0.08383416222533979,5.874513233054573,0.0,,,-0.19757649352415488,-0.06585883117471829,0.45802452853140685,-0.16182548865447238,-0.047517652090089305,-0.09317944888050794,-0.028510591254053582,-0.503428207241287,-0.5737312303352847,-0.5737312303352847,-0.6428319216617887,-1.0060530896767266,-1.0060530896767266,-0.7394735783198332,0.2515024866760194,0.2515024866760194,,,
2005-09-30,2005Q3,pre_gfc,3,0,False,2,1.1677215068942588,0.5838607534471294,1.1677215068942588,1.1677215068942588,3,-1.1657138815292183,-0.38857129384307276,1.1657138815292183,-1.1657138815292183,2,0.6121114161430574,0.3060557080715287,6.291822641616773,0.6121114161430574,0,,,,,1.1677215068942588,1.1677215068942588,1.1657138815292183,-1.1657138815292183,6.291822641616773,0.6121114161430574,,,-0.4440880354057583,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,1.1677215068942588,0.5838607534471294,1.1677215068942588,-1.1657138815292183,-0.38857129384307276,1.1657138815292183,0.6121114161430574,0.3060557080715287,6.291822641616773,0.0,,,0.02164197174276289,0.007213990580920963,0.673036205221153,0.2023360522101086,0.15917639932753713,0.2167483329677155,0.0955058395965223,0.6525176257259112,1.1677215068942588,1.1677215068942588,-0.4440880354057583,-1.1657138815292183,-1.1657138815292183,1.713345643895381,0.6121114161430574,0.6121114161430574,,,
2005-12-31,2005Q4,pre_gfc,3,0,False,3,-1.277092252643894,-0.42569741754796464,1.5653531724569882,-1.277092252643894,3,-2.7328780584284464,-0.9109593528094821,2.7328780584284464,-2.7328780584284464,3,-1.370815889898994,-0.45693862996633133,3.644242427516355,-1.370815889898994,0,,,,,1.5653531724569882,-1.277092252643894,2.7328780584284464,-2.7328780584284464,3.644242427516355,-1.370815889898994,,,-2.4231779580307258,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-1.277092252643894,-0.42569741754796464,1.5653531724569882,-2.7328780584284464,-0.9109593528094821,2.7328780584284464,-1.370815889898994,-0.45693862996633133,3.644242427516355,0.0,,,-0.6787038259689793,-0.2262346086563264,0.6787038259689793,-0.14202112513282772,-0.21306209744842589,-0.25395919906901937,-0.12783725846905555,-0.8459362234279988,-1.277092252643894,-1.277092252643894,-2.4231779580307258,-2.7328780584284464,-2.7328780584284464,-1.8281427622973938,-1.370815889898994,-1.370815889898994,,,
2006-03-31,2006Q1,pre_gfc,3,0,False,3,-1.153498709903572,-0.38449956996785734,1.5605006431759527,-1.153498709903572,3,-2.213626333714953,-0.737875444571651,2.213626333714953,-2.213626333714953,3,2.6623798767148545,0.8874599589049516,7.628626597954479,2.6623798767148545,0,,,,,1.5605006431759527,-1.153498709903572,2.213626333714953,-2.213626333714953,7.628626597954479,2.6623798767148545,,,-2.0912084619294107,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-1.153498709903572,-0.38449956996785734,1.5605006431759527,-2.213626333714953,-0.737875444571651,2.213626333714953,2.6623798767148545,0.8874599589049516,7.628626597954479,0.0,,,-0.22372108970208265,-0.07457369656736089,0.8436528495240008,-0.5690974245156281,0.024319310742827532,-0.1353412788981921,0.014591586445696525,-0.7456120612047796,-1.153498709903572,-1.153498709903572,-2.0912084619294107,-2.213626333714953,-2.213626333714953,7.461768297217808,2.6623798767148545,2.6623798767148545,,,
2006-06-30,2006Q2,pre_gfc,3,0,False,3,-9.8419349199939,-3.2806449733313,11.751828344439634,-9.8419349199939,3,-4.403977876956471,-1.4679926256521572,4.403977876956471,-4.403977876956471,3,-0.012071437063162493,-0.0040238123543874975,0.7890582500397401,-0.012071437063162493,0,,,,,11.751828344439634,-9.8419349199939,4.403977876956471,-4.403977876956471,0.7890582500397401,-0.012071437063162493,,,-6.9118343088777285,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-9.8419349199939,-3.2806449733313,11.751828344439634,-4.403977876956471,-1.4679926256521572,4.403977876956471,-0.012071437063162493,-0.0040238123543874975,0.7890582500397401,0.0,,,-2.1683144857351997,-0.7227714952450666,2.1683144857351997,-2.287044940576573,-1.0555591013245547,-1.702732746470137,-0.6333354607947328,-60.318348326859045,-9.8419349199939,-9.8419349199939,-6.9118343088777285,-4.403977876956471,-4.403977876956471,-0.03080224673524074,-0.012071437063162493,-0.012071437063162493,,,
2006-09-30,2006Q3,pre_gfc,3,0,False,3,2.9084835548722507,0.9694945182907503,2.9084835548722507,2.9084835548722507,3,-2.0564948357363333,-0.6854982785787778,2.9836489526853542,-2.0564948357363333,3,5.82181402102948,1.9406046736764935,5.82181402102948,5.82181402102948,0,,,,,2.9084835548722507,2.9084835548722507,2.9836489526853542,-2.0564948357363333,5.82181402102948,5.82181402102948,,,-3.255990318904489,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,1.0,2.9084835548722507,1.4542417774361254,2.9084835548722507,-2.0564948357363337,-1.0282474178681669,2.0564948357363337,5.821814021029479,2.9109070105147397,5.821814021029479,0.0,,,0.7511922208361055,0.37559611041805274,0.7511922208361055,0.0183140546685399,0.6352720871517954,0.6434665608324153,0.3811632522910773,5.1592709858911805,2.9084835548722507,2.9084835548722507,-3.255990318904489,-2.0564948357363333,-2.0564948357363333,6.4232327888329355,5.82181402102948,5.82181402102948,,,
2006-12-31,2006Q4,pre_gfc,3,0,False,3,0.8614444028178438,0.2871481342726146,1.0262282037260164,0.8614444028178438,3,-1.841927304599592,-0.613975768199864,1.841927304599592,-1.841927304599592,3,4.093188187700301,1.364396062566767,5.0462197783182905,4.093188187700301,0,,,,,1.0262282037260164,0.8614444028178438,1.841927304599592,-1.841927304599592,5.0462197783182905,4.093188187700301,,,-1.670245018031492,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,0.8614444028178438,0.2871481342726146,1.0262282037260164,-1.841927304599592,-0.613975768199864,1.841927304599592,4.093188187700301,1.364396062566767,5.0462197783182905,0.0,,,0.2843468145286656,0.0947822715095552,0.4981297333795007,-0.26229410519047164,0.31980040984747593,0.24769654376974318,0.1918802459084856,0.4096031557342176,0.8614444028178438,0.8614444028178438,-1.670245018031492,-1.841927304599592,-1.841927304599592,6.410837066261054,4.093188187700301,4.093188187700301,,,
2007-03-31,2007Q1,pre_gfc,3,0,False,3,-4.106902201253294,-1.3689674004177645,6.118655429739333,-4.106902201253294,3,-1.8254277956989622,-0.6084759318996541,1.8254277956989622,-1.8254277956989622,3,4.771669518114098,1.5905565060380324,11.775963061976446,4.771669518114098,0,,,,,6.118655429739333,-4.106902201253294,1.8254277956989622,-1.8254277956989622,11.775963061976446,4.771669518114098,,,-1.1684500009932333,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-4.106902201253294,-1.3689674004177645,6.118655429739333,-1.8254277956989622,-0.6084759318996541,1.8254277956989622,4.771669518114098,1.5905565060380324,11.775963061976446,0.0,,,-0.46576695260326634,-0.15525565086775545,1.0766187527055047,-1.4941940576704946,-0.17501714017356074,-0.5953619337595569,-0.10501028410413643,-10.172564268440357,-4.106902201253294,-4.106902201253294,-1.1684500009932333,-1.8254277956989622,-1.8254277956989622,25.792348051826288,4.771669518114098,4.771669518114098,,,
2007-06-30,2007Q2,pre_gfc,3,0,False,3,0.5098960889067727,0.16996536296892426,1.4357120332615048,0.5098960889067727,3,-0.8786301753330578,-0.29287672511101925,0.8786301753330579,-0.8786301753330578,3,-4.491801512021106,-1.497267170673702,5.272536689071077,-4.491801512021106,0,,,,,1.4357120332615048,0.5098960889067727,0.8786301753330579,-0.8786301753330578,5.272536689071077,-4.491801512021106,,,-0.2300861872416099,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,0.5098960889067727,0.16996536296892426,1.4357120332615048,-0.8786301753330578,-0.29287672511101925,0.8786301753330579,-4.491801512021106,-1.497267170673702,5.272536689071077,0.0,,,-0.43836912700330855,-0.14612304233443618,0.43836912700330855,0.6262024704699167,-0.19496789102235995,-0.020094747115389375,-0.11698073461341599,0.23602774810747135,0.5098960889067727,0.5098960889067727,-0.2300861872416099,-0.8786301753330578,-0.8786301753330578,-5.57039838253883,-4.491801512021106,-4.491801512021106,,,
2007-09-30,2007Q3,pre_gfc,3,0,False,2,-3.786083161189846,-1.893041580594923,3.786083161189846,-3.786083161189846,3,-2.7573727172486633,-0.9191242390828878,2.7573727172486633,-2.7573727172486633,2,1.0910042837144402,0.5455021418572201,1.0910042837144402,1.0910042837144402,0,,,,,3.786083161189846,-3.786083161189846,2.7573727172486633,-2.7573727172486633,1.0910042837144402,1.0910042837144402,,,-2.940378085000029,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-3.786083161189846,-1.893041580594923,3.786083161189846,-2.7573727172486633,-0.9191242390828878,2.7573727172486633,1.0910042837144402,0.5455021418572201,1.0910042837144402,0.0,,,-1.0574859074811362,-0.3524953024937121,1.0574859074811362,-1.00362606675534,-0.3451741076399195,-0.6286067111082085,-0.2071044645839517,-11.098398396684,-3.786083161189846,-3.786083161189846,-2.940378085000029,-2.7573727172486633,-2.7573727172486633,0.28190704065949695,1.0910042837144402,1.0910042837144402,,,
2007-12-31,2007Q4,pre_gfc,3,0,False,3,-0.22858437734192605,-0.07619479244730869,2.4612826974575714,-0.22858437734192605,3,-2.4235056267200874,-0.8078352089066958,2.4235056267200874,-2.4235056267200874,3,0.09670229817302278,0.032234099391007597,9.982564971620333,0.09670229817302278,0,,,,,2.4612826974575714,-0.22858437734192605,2.4235056267200874,-2.4235056267200874,9.982564971620333,0.09670229817302278,,,-2.166477556001535,target_factor_market_magnitude_weighted_quarterly_sum,pre_qe,3.0,0.0,-0.22858437734192605,-0.07619479244730869,2.4612826974575714,-2.4235056267200874,-0.8078352089066958,2.4235056267200874,0.09670229817302278,0.032234099391007597,9.982564971620333,0.0,,,-0.3335176459015849,-0.11117254863386163,0.9838289014897499,-0.06407843077973836,-0.01912638618956892,-0.03720869153273736,-0.011475831713741351,0.286908157631919,-0.22858437734192605,-0.22858437734192605,-2.166477556001535,-2.4235056267200874,-2.4235056267200874,5.862448609602559,0.09670229817302278,0.09670229817302278,,,
