response,response_label,channel,horizon_months,coefficient,std_error_hac,p_value,ci_90_low,ci_90_high,ci_95_low,ci_95_high,bootstrap_ci_90_low,bootstrap_ci_90_high,bootstrap_replications,significance_bucket,hac_90_excludes_zero,hac_95_excludes_zero,bootstrap_90_excludes_zero
ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,housing_finance,6,0.01967117050292948,0.012902815066965586,0.12736782137765681,-0.0015520716578529652,0.040894412663711924,-0.005617882327503834,0.044960223333362796,-0.0034385928674365504,0.04565602286846192,399,positive_not_significant,False,False,False
ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,housing_finance,12,-0.0013393947817720423,0.01316738778845523,0.918978438737966,-0.022997820343089153,0.020319030779545066,-0.02714700061761681,0.024468211054072722,-0.025774928852663467,0.025662455273862236,399,negative_not_significant,False,False,False
ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,housing_finance,24,-0.03082407637987003,0.026978223932145426,0.2532238334008599,-0.07519930586336844,0.01355115310362838,-0.08370042365373162,0.02205227089399156,-0.05412019400769609,-0.004949199046011347,399,negative_not_significant,False,False,True
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,0,-0.06903201476616244,0.03686135998878052,0.061103279484056,-0.12966355643807195,-0.008400473094252923,-0.14127895276533803,0.003214923233013145,-0.12057634841955664,-0.005667808587939472,399,negative_p10,True,False,True
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,1,-0.02019180596881975,0.04161880041835951,0.6275623635377926,-0.08864864078632785,0.04826502884868834,-0.10176315586856494,0.06137954393092543,-0.09438036732328876,0.058994584964268536,399,negative_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,3,-0.0813755147693012,0.04052169704884642,0.04462245521770469,-0.148027775130325,-0.014723254408277403,-0.16079658157748317,-0.001954447961119224,-0.17200878004897674,0.027559033928374013,399,negative_p05,True,True,False
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,6,-0.08947122667268363,0.06187509819807199,0.14817795122347505,-0.19124670636176083,0.012304253016393582,-0.21074419068078393,0.03180173733541666,-0.20210646613227995,0.04103651832414784,399,negative_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,12,-0.04180053818301497,0.060739180926722175,0.4913285661083903,-0.14170760022839562,0.05810652386236568,-0.1608471452498526,0.07724606888382268,-0.1835157243405429,0.17387295853868548,399,negative_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,24,0.2604509772829013,0.21832412715919908,0.23288678527306494,-0.09866025512592175,0.6195622096917244,-0.16745644890527195,0.6883584034710746,0.06904128853593369,0.5111708731334708,399,positive_not_significant,False,False,True
ecb_wage_tracker_headline_real_yoy,real wage tracker headline,compensation_proxy,0,-0.05224977963384711,0.0314886030639773,0.09705061856553325,-0.10404392259126541,-0.0004556366764288111,-0.11396630756272022,0.009466748295025994,-0.10624507503708211,0.010618395192087068,399,negative_p10,True,False,False
ecb_wage_tracker_headline_real_yoy,real wage tracker headline,compensation_proxy,1,0.002332646666339344,0.04881529853730561,0.961887466665456,-0.07796137418346669,0.08262666751614536,-0.09334358036135043,0.09800887369402911,-0.08200903217477014,0.08077294289768203,399,positive_not_significant,False,False,False
ecb_wage_tracker_headline_real_yoy,real wage tracker headline,compensation_proxy,3,-0.0632730838539515,0.04348381876837368,0.14564298495859415,-0.13479760086881143,0.008251433160908442,-0.14849980255023076,0.021953634842327763,-0.16371708134376767,0.04928378953524257,399,negative_not_significant,False,False,False
ecb_wage_tracker_headline_real_yoy,real wage tracker headline,compensation_proxy,6,-0.07407031859863582,0.0641818154035486,0.24847140196137646,-0.1796400104494926,0.031499373252220964,-0.19986436525198914,0.05172372805471752,-0.196830371127644,0.0659364789257864,399,negative_not_significant,False,False,False
ecb_wage_tracker_headline_real_yoy,real wage tracker headline,compensation_proxy,12,-0.04476415224289305,0.06328000099294037,0.47931911956008083,-0.14885049138962378,0.05932218690383769,-0.16879067513071502,0.07926237064492894,-0.21912731549179518,0.17633258288586207,399,negative_not_significant,False,False,False
ecb_wage_tracker_headline_real_yoy,real wage tracker headline,compensation_proxy,24,0.2654050412907688,0.20487880421444715,0.19517379924353018,-0.07159060290684516,0.6024006854883828,-0.13615003616518068,0.6669601187467182,0.048819585888750364,0.5234573466928629,399,positive_not_significant,False,False,True
ecb_wage_tracker_unsmoothed_oneoffs_real_yoy,real wage tracker unsmoothed one-offs,compensation_proxy,0,0.040192629630583086,0.06740612821848181,0.5509911277405983,-0.07068058484834269,0.15106584410950888,-0.0919209540149303,0.1723062132760965,-0.059283887928973066,0.18302261386830238,399,positive_not_significant,False,False,False
