equation,ljung_box_lag,ljung_box_pvalue,arch_lm_pvalue,jarque_bera_pvalue,skew,kurtosis
shadow_rate,12,0.8873434241678032,0.4557961231194473,7.086173787811042e-46,-0.2532189777387311,7.475326652353419
ln_credit,12,0.9426468311241282,0.839536042505699,0.0,3.161020071821877,27.40667222268513
ln_real_equity,12,0.40958331840980045,0.0012146983588759814,0.0008340703071495361,-0.4817701619853138,3.6744235961996714
ln_real_housing,12,0.00010083822079317915,0.764275983834914,9.681666713138062e-45,0.8510622104483988,7.108238099663217
ln_real_income,12,0.00010337489663016958,1.6772914621851026e-09,0.0,4.265733383969451,42.761017090138424
ln_cpi,12,0.06458140897761815,1.5260129818195379e-06,9.345058368841713e-10,0.17378310689871473,4.983930151901197
