horizon,impulse,response,irf
15,ln_real_equity,shadow_rate,3.915436995662919
15,ln_real_equity,ln_credit,0.056785474800861435
15,ln_real_equity,ln_real_equity,0.5818119176822881
15,ln_real_equity,ln_real_housing,0.04582005710812315
15,ln_real_equity,ln_real_income,0.03531697512003371
15,ln_real_equity,ln_cpi,0.04550389487176467
15,ln_real_housing,shadow_rate,51.83094403109872
15,ln_real_housing,ln_credit,0.16966804938661223
15,ln_real_housing,ln_real_equity,-1.218395806127152
15,ln_real_housing,ln_real_housing,4.468629897306306
15,ln_real_housing,ln_real_income,0.06655143117838214
15,ln_real_housing,ln_cpi,0.2898211949583435
15,ln_real_income,shadow_rate,-8.73231897712598
15,ln_real_income,ln_credit,0.08115482153046838
15,ln_real_income,ln_real_equity,1.485207220463869
15,ln_real_income,ln_real_housing,0.449602922237185
15,ln_real_income,ln_real_income,0.1778425075127153
15,ln_real_income,ln_cpi,0.06899110536205537
15,ln_cpi,shadow_rate,34.10561635549949
15,ln_cpi,ln_credit,-0.7233915188740987
15,ln_cpi,ln_real_equity,-3.5257469912206636
15,ln_cpi,ln_real_housing,1.447692798248704
15,ln_cpi,ln_real_income,-0.42251470859510454
15,ln_cpi,ln_cpi,1.4895921125330618
16,shadow_rate,shadow_rate,1.1703501951031983
16,shadow_rate,ln_credit,-0.013553220256501632
16,shadow_rate,ln_real_equity,0.0022278226288359997
16,shadow_rate,ln_real_housing,-0.007968254463503723
16,shadow_rate,ln_real_income,-0.007497360902062995
16,shadow_rate,ln_cpi,-0.0014306656984281046
16,ln_credit,shadow_rate,-17.61072737057825
16,ln_credit,ln_credit,0.8107138251792014
16,ln_credit,ln_real_equity,-0.7960096173274938
16,ln_credit,ln_real_housing,-0.7493224374128665
16,ln_credit,ln_real_income,0.20314555456316072
16,ln_credit,ln_cpi,-0.26091630361988605
16,ln_real_equity,shadow_rate,4.009091728384176
16,ln_real_equity,ln_credit,0.058991719476416044
16,ln_real_equity,ln_real_equity,0.5716477346098882
16,ln_real_equity,ln_real_housing,0.0475706863032751
16,ln_real_equity,ln_real_income,0.03605170990134956
16,ln_real_equity,ln_cpi,0.046335907433649466
16,ln_real_housing,shadow_rate,52.71045983384366
16,ln_real_housing,ln_credit,0.16844570619096388
16,ln_real_housing,ln_real_equity,-1.2664106300392879
16,ln_real_housing,ln_real_housing,4.4813747278425495
16,ln_real_housing,ln_real_income,0.06522669953001281
16,ln_real_housing,ln_cpi,0.29438497690138543
16,ln_real_income,shadow_rate,-8.234943142409202
16,ln_real_income,ln_credit,0.10016029269126699
16,ln_real_income,ln_real_equity,1.4491342169235375
16,ln_real_income,ln_real_housing,0.47394442686832783
16,ln_real_income,ln_real_income,0.17533983920826723
16,ln_real_income,ln_cpi,0.07741416400850716
16,ln_cpi,shadow_rate,33.7078949305343
16,ln_cpi,ln_credit,-0.7689846266952454
16,ln_cpi,ln_real_equity,-3.4748810929630327
16,ln_cpi,ln_real_housing,1.3997181827567786
16,ln_cpi,ln_real_income,-0.4200788643406107
16,ln_cpi,ln_cpi,1.4749992818411777
17,shadow_rate,shadow_rate,1.1547632837536672
17,shadow_rate,ln_credit,-0.014059519917526919
17,shadow_rate,ln_real_equity,0.0036657197274280844
17,shadow_rate,ln_real_housing,-0.00846667893818741
17,shadow_rate,ln_real_income,-0.007521158884982549
17,shadow_rate,ln_cpi,-0.0016413938911310824
17,ln_credit,shadow_rate,-18.16819000633826
17,ln_credit,ln_credit,0.7966229072322638
17,ln_credit,ln_real_equity,-0.7498922337311661
17,ln_credit,ln_real_housing,-0.767194705488741
17,ln_credit,ln_real_income,0.20287797709487676
17,ln_credit,ln_cpi,-0.2673978164381266
17,ln_real_equity,shadow_rate,4.095002948567131
17,ln_real_equity,ln_credit,0.06092421629882079
17,ln_real_equity,ln_real_equity,0.5626424215639453
17,ln_real_equity,ln_real_housing,0.04911964105312572
17,ln_real_equity,ln_real_income,0.03665836567071354
17,ln_real_equity,ln_cpi,0.04710337361325016
17,ln_real_housing,shadow_rate,53.51736284593639
17,ln_real_housing,ln_credit,0.16808789290914194
17,ln_real_housing,ln_real_equity,-1.3212295217300105
17,ln_real_housing,ln_real_housing,4.47506386505461
17,ln_real_housing,ln_real_income,0.06672443055334126
17,ln_real_housing,ln_cpi,0.2990347577527209
17,ln_real_income,shadow_rate,-7.717857971713995
17,ln_real_income,ln_credit,0.11883624942600828
17,ln_real_income,ln_real_equity,1.4094788794677673
17,ln_real_income,ln_real_housing,0.49742087280082514
17,ln_real_income,ln_real_income,0.17355033763540798
17,ln_real_income,ln_cpi,0.08560439606693217
17,ln_cpi,shadow_rate,33.20045636439252
17,ln_cpi,ln_credit,-0.8115659111836039
17,ln_cpi,ln_real_equity,-3.4276372521435654
17,ln_cpi,ln_real_housing,1.3375474748397096
17,ln_cpi,ln_real_income,-0.4155029406252964
17,ln_cpi,ln_cpi,1.4608852543441984
18,shadow_rate,shadow_rate,1.1395829027272828
18,shadow_rate,ln_credit,-0.014543272906311487
18,shadow_rate,ln_real_equity,0.005074165129553791
18,shadow_rate,ln_real_housing,-0.008963902662389169
18,shadow_rate,ln_real_income,-0.007548604674932415
18,shadow_rate,ln_cpi,-0.0018408070030294923
18,ln_credit,shadow_rate,-18.710806787798113
18,ln_credit,ln_credit,0.7832950349617323
18,ln_credit,ln_real_equity,-0.7040323584409052
18,ln_credit,ln_real_housing,-0.7817587839515923
18,ln_credit,ln_real_income,0.20227731563609008
18,ln_credit,ln_cpi,-0.27365269691831834
18,ln_real_equity,shadow_rate,4.1737835047683225
18,ln_real_equity,ln_credit,0.0626436467772532
18,ln_real_equity,ln_real_equity,0.5545318770434325
18,ln_real_equity,ln_real_housing,0.050421679177504904
18,ln_real_equity,ln_real_income,0.03718569775974741
18,ln_real_equity,ln_cpi,0.047811994765330504
18,ln_real_housing,shadow_rate,54.20163408779301
18,ln_real_housing,ln_credit,0.1702355972138186
18,ln_real_housing,ln_real_equity,-1.3834205235045456
18,ln_real_housing,ln_real_housing,4.457962824143431
18,ln_real_housing,ln_real_income,0.0717110192683838
18,ln_real_housing,ln_cpi,0.3030630574795742
18,ln_real_income,shadow_rate,-7.187840368537809
18,ln_real_income,ln_credit,0.13700326320106615
18,ln_real_income,ln_real_equity,1.3673885794740077
18,ln_real_income,ln_real_housing,0.5198214021454338
18,ln_real_income,ln_real_income,0.17231586091125572
18,ln_real_income,ln_cpi,0.09354942635061042
18,ln_cpi,shadow_rate,32.55418098527106
18,ln_cpi,ln_credit,-0.8499360210438605
18,ln_cpi,ln_real_equity,-3.3841369562839207
18,ln_cpi,ln_real_housing,1.2700898590072964
18,ln_cpi,ln_real_income,-0.40849913985922065
18,ln_cpi,ln_cpi,1.4466419537335733
19,shadow_rate,shadow_rate,1.1247812501359704
19,shadow_rate,ln_credit,-0.015000381139478096
19,shadow_rate,ln_real_equity,0.006437934308152779
19,shadow_rate,ln_real_housing,-0.009449267932145495
19,shadow_rate,ln_real_income,-0.007575888333548958
19,shadow_rate,ln_cpi,-0.0020302240835001492
19,ln_credit,shadow_rate,-19.230138711046703
19,ln_credit,ln_credit,0.7704267805505073
19,ln_credit,ln_real_equity,-0.6581106005794692
19,ln_credit,ln_real_housing,-0.7937426680720734
19,ln_credit,ln_real_income,0.20117967515343455
19,ln_credit,ln_cpi,-0.27959883545744846
19,ln_real_equity,shadow_rate,4.245747909853188
19,ln_real_equity,ln_credit,0.06419914244858316
19,ln_real_equity,ln_real_equity,0.5471326649956044
19,ln_real_equity,ln_real_housing,0.051490064055217354
19,ln_real_equity,ln_real_income,0.03766765733249694
19,ln_real_equity,ln_cpi,0.04846365947937009
19,ln_real_housing,shadow_rate,54.74141863286505
19,ln_real_housing,ln_credit,0.17476538521854024
19,ln_real_housing,ln_real_equity,-1.4483398762108532
19,ln_real_housing,ln_real_housing,4.437853464241718
19,ln_real_housing,ln_real_income,0.07933912159280992
19,ln_real_housing,ln_cpi,0.3060615442839375
19,ln_real_income,shadow_rate,-6.651104351317096
19,ln_real_income,ln_credit,0.154569229314423
19,ln_real_income,ln_real_equity,1.323648077019496
19,ln_real_income,ln_real_housing,0.5409486684540266
19,ln_real_income,ln_real_income,0.17154420998729053
19,ln_real_income,ln_cpi,0.10123636831393319
19,ln_cpi,shadow_rate,31.76785274299499
19,ln_cpi,ln_credit,-0.8845519044781062
19,ln_cpi,ln_real_equity,-3.3400341059624785
19,ln_cpi,ln_real_housing,1.2048427674809146
19,ln_cpi,ln_real_income,-0.40011647979662934
19,ln_cpi,ln_cpi,1.4319871792161414
20,shadow_rate,shadow_rate,1.1103555154191769
20,shadow_rate,ln_credit,-0.01543026879248804
20,shadow_rate,ln_real_equity,0.007754715800004623
20,shadow_rate,ln_real_housing,-0.009911410040986765
20,shadow_rate,ln_real_income,-0.0076024401130428375
20,shadow_rate,ln_cpi,-0.0022106199952328176
20,ln_credit,shadow_rate,-19.720548628070578
20,ln_credit,ln_credit,0.7579255309453763
20,ln_credit,ln_real_equity,-0.6125333541420049
20,ln_credit,ln_real_housing,-0.8040336712559489
20,ln_credit,ln_real_income,0.19961802426011402
20,ln_credit,ln_cpi,-0.2851775838341457
20,ln_real_equity,shadow_rate,4.311145165833064
20,ln_real_equity,ln_credit,0.0656241985483454
20,ln_real_equity,ln_real_equity,0.5403365099784416
20,ln_real_equity,ln_real_housing,0.05237177249324155
20,ln_real_equity,ln_real_income,0.038122554699172514
20,ln_real_equity,ln_cpi,0.049059132477748936
20,ln_real_housing,shadow_rate,55.14110373052021
20,ln_real_housing,ln_credit,0.1806031825922466
20,ln_real_housing,ln_real_equity,-1.5099034238197642
20,ln_real_housing,ln_real_housing,4.420170770138263
20,ln_real_housing,ln_real_income,0.0881251530435076
20,ln_real_housing,ln_cpi,0.3079339155363041
20,ln_real_income,shadow_rate,-6.113433193087519
20,ln_real_income,ln_credit,0.17149820807376995
20,ln_real_income,ln_real_equity,1.2788252244301401
20,ln_real_income,ln_real_housing,0.5606827442752359
20,ln_real_income,ln_real_income,0.17118513446321698
20,ln_real_income,ln_cpi,0.1086497762824769
20,ln_cpi,shadow_rate,30.863451146388705
20,ln_cpi,ln_credit,-0.916639004234217
20,ln_cpi,ln_real_equity,-3.2902778751007142
20,ln_cpi,ln_real_housing,1.1464375901173418
20,ln_cpi,ln_real_income,-0.3918213258944078
20,ln_cpi,ln_cpi,1.4169389514691844
21,shadow_rate,shadow_rate,1.0963334000739022
21,shadow_rate,ln_credit,-0.015834544639130716
21,shadow_rate,ln_real_equity,0.009028140212122834
21,shadow_rate,ln_real_housing,-0.010342037899597997
21,shadow_rate,ln_real_income,-0.007629335626377548
21,shadow_rate,ln_cpi,-0.0023825203416747284
21,ln_credit,shadow_rate,-20.179673894035012
21,ln_credit,ln_credit,0.7458410174254235
21,ln_credit,ln_real_equity,-0.5680371656024114
21,ln_credit,ln_real_housing,-0.8133930800104465
21,ln_credit,ln_real_income,0.19774067235717951
21,ln_credit,ln_cpi,-0.2903639162672069
21,ln_real_equity,shadow_rate,4.370291771861459
21,ln_real_equity,ln_credit,0.0669379083137465
21,ln_real_equity,ln_real_equity,0.5340898615039105
21,ln_real_equity,ln_real_housing,0.053123504443698566
21,ln_real_equity,ln_real_income,0.03855574680718621
21,ln_real_equity,ln_cpi,0.049599795680085844
21,ln_real_housing,shadow_rate,55.42270106294964
21,ln_real_housing,ln_credit,0.18645328822602147
21,ln_real_housing,ln_real_equity,-1.5631633116945125
21,ln_real_housing,ln_real_housing,4.407514327642199
21,ln_real_housing,ln_real_income,0.09663846842002233
21,ln_real_housing,ln_cpi,0.308817008644955
21,ln_real_income,shadow_rate,-5.5801091866899935
21,ln_real_income,ln_credit,0.18778186876905348
21,ln_real_income,ln_real_equity,1.2333864627093645
21,ln_real_income,ln_real_housing,0.5789988358661162
21,ln_real_income,ln_real_income,0.1712013324585932
21,ln_real_income,ln_cpi,0.11577281731012541
21,ln_cpi,shadow_rate,29.87604349820696
21,ln_cpi,ln_credit,-0.9474776208517486
21,ln_cpi,ln_real_equity,-3.231401934372625
21,ln_cpi,ln_real_housing,1.0965339847564621
21,ln_cpi,ln_real_income,-0.3848651329230141
21,ln_cpi,ln_cpi,1.4017138428454938
22,shadow_rate,shadow_rate,1.0827638522703134
22,shadow_rate,ln_credit,-0.01621569008436824
22,shadow_rate,ln_real_equity,0.010262644677863975
22,shadow_rate,ln_real_housing,-0.010737353462946634
22,shadow_rate,ln_real_income,-0.007658060831562222
22,shadow_rate,ln_cpi,-0.0025460795404127472
22,ln_credit,shadow_rate,-20.607895397292932
22,ln_credit,ln_credit,0.7342860706522873
22,ln_credit,ln_real_equity,-0.5253550574371335
22,ln_credit,ln_real_housing,-0.8223186967386139
22,ln_credit,ln_real_income,0.19572786075789922
22,ln_credit,ln_cpi,-0.29516365959215746
22,ln_real_equity,shadow_rate,4.4236164214378695
22,ln_real_equity,ln_credit,0.06814914676659746
22,ln_real_equity,ln_real_equity,0.5283689025588254
22,ln_real_equity,ln_real_housing,0.0537945723536211
22,ln_real_equity,ln_real_income,0.0389648215511886
22,ln_real_equity,ln_cpi,0.050088383166544334
22,ln_real_housing,shadow_rate,55.61558161685028
22,ln_real_housing,ln_credit,0.1912837761117499
22,ln_real_housing,ln_real_equity,-1.6054910668314588
22,ln_real_housing,ln_real_housing,4.4001101834795335
22,ln_real_housing,ln_real_income,0.10389285330536957
22,ln_real_housing,ln_cpi,0.3089685790377318
22,ln_real_income,shadow_rate,-5.0557293371791765
22,ln_real_income,ln_credit,0.2034196480893618
22,ln_real_income,ln_real_equity,1.1877573513356987
22,ln_real_income,ln_real_housing,0.595952319685036
22,ln_real_income,ln_real_income,0.17155405101631857
22,ln_real_income,ln_cpi,0.12258990339795106
22,ln_cpi,shadow_rate,28.843399649972348
22,ln_cpi,ln_credit,-0.9779788672682925
22,ln_cpi,ln_real_equity,-3.162364625076268
22,ln_cpi,ln_real_housing,1.054547116078255
22,ln_cpi,ln_real_income,-0.379969870902285
22,ln_cpi,ln_cpi,1.386607945286089
23,shadow_rate,shadow_rate,1.0697027002051085
23,shadow_rate,ln_credit,-0.01657609483820851
23,shadow_rate,ln_real_equity,0.011460590042740845
23,shadow_rate,ln_real_housing,-0.011097685640781663
23,shadow_rate,ln_real_income,-0.007689679707676363
23,shadow_rate,ln_cpi,-0.002701241802988384
23,ln_credit,shadow_rate,-21.00731452173927
23,ln_credit,ln_credit,0.7233723935394348
23,ln_credit,ln_real_equity,-0.48501485900866403
23,ln_credit,ln_real_housing,-0.8310323149549638
23,ln_credit,ln_real_income,0.19373399821947024
23,ln_credit,ln_cpi,-0.29960361831278065
23,ln_real_equity,shadow_rate,4.471640118376518
23,ln_real_equity,ln_credit,0.06926143142901398
23,ln_real_equity,ln_real_equity,0.523158631916236
23,ln_real_equity,ln_real_housing,0.05441848667507193
23,ln_real_equity,ln_real_income,0.0393445059257111
23,ln_real_equity,ln_cpi,0.05052892331770583
23,ln_real_housing,shadow_rate,55.74802488891149
23,ln_real_housing,ln_credit,0.1945384726021362
23,ln_real_housing,ln_real_equity,-1.636621976999276
23,ln_real_housing,ln_real_housing,4.396716671461936
23,ln_real_housing,ln_real_income,0.10945776178840855
23,ln_real_housing,ln_cpi,0.3086655145872107
23,ln_real_income,shadow_rate,-4.54406503848387
23,ln_real_income,ln_credit,0.21840848800794344
23,ln_real_income,ln_real_equity,1.1423434888328394
23,ln_real_income,ln_real_housing,0.6116482326239231
23,ln_real_income,ln_real_income,0.17219676771294062
23,ln_real_income,ln_cpi,0.12908916669728593
23,ln_cpi,shadow_rate,27.79831068961665
23,ln_cpi,ln_credit,-1.0085436001554136
23,ln_cpi,ln_real_equity,-3.084309159797467
23,ln_cpi,ln_real_housing,1.0186785686834203
23,ln_cpi,ln_real_income,-0.37729266170699277
23,ln_cpi,ln_cpi,1.3718998936487543
24,shadow_rate,shadow_rate,1.0571993895701985
24,shadow_rate,ln_credit,-0.016917548190980514
24,shadow_rate,ln_real_equity,0.012621472496314309
24,shadow_rate,ln_real_housing,-0.011426154657558302
24,shadow_rate,ln_real_income,-0.007724508153874591
24,shadow_rate,ln_cpi,-0.002847906093518543
24,ln_credit,shadow_rate,-21.380712813182107
24,ln_credit,ln_credit,0.7131724161916748
24,ln_credit,ln_real_equity,-0.4472691801138219
24,ln_credit,ln_real_housing,-0.8395450037939702
24,ln_credit,ln_real_income,0.19185897565486504
24,ln_credit,ln_cpi,-0.30372007961232816
24,ln_real_equity,shadow_rate,4.514925666400814
24,ln_real_equity,ln_credit,0.07027693823756549
24,ln_real_equity,ln_real_equity,0.5184395644499915
24,ln_real_equity,ln_real_housing,0.05501198441714081
24,ln_real_equity,ln_real_income,0.039690282043891106
24,ln_real_equity,ln_cpi,0.05092623842416892
24,ln_real_housing,shadow_rate,55.842148011774555
24,ln_real_housing,ln_credit,0.19613036772645492
24,ln_real_housing,ln_real_equity,-1.6580137868352913
24,ln_real_housing,ln_real_housing,4.395553917490643
24,ln_real_housing,ln_real_income,0.11337293587571334
24,ln_real_housing,ln_cpi,0.30813574339375244
24,ln_real_income,shadow_rate,-4.048009932900086
24,ln_real_income,ln_credit,0.2327404540925247
24,ln_real_income,ln_real_equity,1.0975245399709896
24,ln_real_income,ln_real_housing,0.6262094733191438
24,ln_real_income,ln_real_income,0.17307648156297278
24,ln_real_income,ln_cpi,0.13526397946907917
24,ln_cpi,shadow_rate,26.76469745793765
24,ln_cpi,ln_credit,-1.0391253587859566
24,ln_cpi,ln_real_equity,-2.999760625967523
24,ln_cpi,ln_real_housing,0.9868540215020825
24,ln_cpi,ln_real_income,-0.3765624031991646
24,ln_cpi,ln_cpi,1.3577937119650736
25,shadow_rate,shadow_rate,1.045288513022076
25,shadow_rate,ln_credit,-0.017241127675743394
25,shadow_rate,ln_real_equity,0.01374251288211889
25,shadow_rate,ln_real_housing,-0.011727113876421691
25,shadow_rate,ln_real_income,-0.007762149688062657
25,shadow_rate,ln_cpi,-0.0029860462112944294
25,ln_credit,shadow_rate,-21.730767740943836
25,ln_credit,ln_credit,0.703706997970843
25,ln_credit,ln_real_equity,-0.41212412138635557
25,ln_credit,ln_real_housing,-0.847751433288586
25,ln_credit,ln_real_income,0.19014521123544334
25,ln_credit,ln_cpi,-0.3075493703307806
25,ln_real_equity,shadow_rate,4.554023596744049
25,ln_real_equity,ln_credit,0.07119897563016214
25,ln_real_equity,ln_real_equity,0.5141824188036693
25,ln_real_equity,ln_real_housing,0.05557877189378842
25,ln_real_equity,ln_real_income,0.0400002165243063
25,ln_real_equity,ln_cpi,0.051285325517567704
25,ln_real_housing,shadow_rate,55.912244141636634
25,ln_real_housing,ln_credit,0.19630728318786028
25,ln_real_housing,ln_real_equity,-1.6719724653682757
25,ln_real_housing,ln_real_housing,4.395000051806605
25,ln_real_housing,ln_real_income,0.11596909383166798
25,ln_real_housing,ln_cpi,0.30752868851893866
25,ln_real_income,shadow_rate,-3.569627342266594
25,ln_real_income,ln_credit,0.24640512284500804
25,ln_real_income,ln_real_equity,1.0536380228846844
25,ln_real_income,ln_real_housing,0.6397526356853398
25,ln_real_income,ln_real_income,0.1741382862101833
25,ln_real_income,ln_cpi,0.14111329595711364
25,ln_cpi,shadow_rate,25.75710453461295
25,ln_cpi,ln_credit,-1.0693964974125387
25,ln_cpi,ln_real_equity,-2.911711334001862
25,ln_cpi,ln_real_housing,0.9573558544357259
25,ln_cpi,ln_real_income,-0.37728281691670473
25,ln_cpi,ln_cpi,1.3444013070292284
26,shadow_rate,shadow_rate,1.033986828835368
26,shadow_rate,ln_credit,-0.017547347287003
26,shadow_rate,ln_real_equity,0.014819868153964142
26,shadow_rate,ln_real_housing,-0.012004873543647258
26,shadow_rate,ln_real_income,-0.007801740348840837
26,shadow_rate,ln_cpi,-0.0031157696657299764
26,ln_credit,shadow_rate,-22.05962596528546
26,ln_credit,ln_credit,0.6949519040061825
26,ln_credit,ln_real_equity,-0.3794196166823699
26,ln_credit,ln_real_housing,-0.8555164019295285
26,ln_credit,ln_real_income,0.18859069949880644
26,ln_credit,ln_cpi,-0.3111221312997634
26,ln_real_equity,shadow_rate,4.589431869518151
26,ln_real_equity,ln_credit,0.072032909841031
26,ln_real_equity,ln_real_equity,0.5103488059827799
26,ln_real_equity,ln_real_housing,0.05611509472853557
26,ln_real_equity,ln_real_income,0.04027527227800002
26,ln_real_equity,ln_cpi,0.05161084325580546
26,ln_real_housing,shadow_rate,55.96563254516198
26,ln_real_housing,ln_credit,0.19547787469145772
26,ln_real_housing,ln_real_equity,-1.680876209632611
26,ln_real_housing,ln_real_housing,4.3939630330793555
26,ln_real_housing,ln_real_income,0.11768072122494969
26,ln_real_housing,ln_cpi,0.30691684908232286
26,ln_real_income,shadow_rate,-3.110268223500694
26,ln_real_income,ln_credit,0.2593937241215326
26,ln_real_income,ln_real_equity,1.0109640827283726
26,ln_real_income,ln_real_housing,0.6523747614194556
26,ln_real_income,ln_real_income,0.17533057761022852
26,ln_real_income,ln_cpi,0.14664103912250898
26,ln_cpi,shadow_rate,24.78243188028209
26,ln_cpi,ln_credit,-1.098930075815355
26,ln_cpi,ln_real_equity,-2.8228934749751566
26,ln_cpi,ln_real_housing,0.9291055715437602
26,ln_cpi,ln_real_income,-0.3789196599763937
26,ln_cpi,ln_cpi,1.3317538536851965
27,shadow_rate,shadow_rate,1.0232947190889694
27,shadow_rate,ln_credit,-0.017836414724164883
27,shadow_rate,ln_real_equity,0.015849843951912315
27,shadow_rate,ln_real_housing,-0.012262932647791904
27,shadow_rate,ln_real_income,-0.007842245511955899
27,shadow_rate,ln_cpi,-0.0032373221508471823
27,ln_credit,shadow_rate,-22.36879806547508
27,ln_credit,ln_credit,0.6868538272037006
27,ln_credit,ln_real_equity,-0.3489198964296162
27,ln_credit,ln_real_housing,-0.8627336889805666
27,ln_credit,ln_real_income,0.18716828007948158
27,ln_credit,ln_cpi,-0.31446131154582424
27,ln_real_equity,shadow_rate,4.621575651266996
27,ln_real_equity,ln_credit,0.07278594475272486
27,ln_real_equity,ln_real_equity,0.5068951909955289
27,ln_real_equity,ln_real_housing,0.05661492628333525
27,ln_real_equity,ln_real_income,0.04051863201553156
27,ln_real_equity,ln_cpi,0.05190680878119026
27,ln_real_housing,shadow_rate,56.004811856574904
27,ln_real_housing,ln_credit,0.19406097186624893
27,ln_real_housing,ln_real_equity,-1.6866685186945154
27,ln_real_housing,ln_real_housing,4.39196016871689
27,ln_real_housing,ln_real_income,0.11890439814612844
27,ln_real_housing,ln_cpi,0.30631575446938386
27,ln_real_income,shadow_rate,-2.670722031632996
27,ln_real_income,ln_credit,0.27170282986279615
27,ln_real_income,ln_real_equity,0.9697176315995899
27,ln_real_income,ln_real_housing,0.6641500867493197
27,ln_real_income,ln_real_income,0.17660891488148328
27,ln_real_income,ln_cpi,0.15185493977901207
27,ln_cpi,shadow_rate,23.842608866071906
27,ln_cpi,ln_credit,-1.1273413829268564
27,ln_cpi,ln_real_equity,-2.7353654546230137
27,ln_cpi,ln_real_housing,0.9016624151921748
27,ln_cpi,ln_real_income,-0.3810279301358714
27,ln_cpi,ln_cpi,1.3198278536781143
28,shadow_rate,shadow_rate,1.013200200174932
28,shadow_rate,ln_credit,-0.01810848001849129
28,shadow_rate,ln_real_equity,0.016829749030111488
28,shadow_rate,ln_real_housing,-0.012503718474529645
28,shadow_rate,ln_real_income,-0.007882705828681755
28,shadow_rate,ln_cpi,-0.003351056611746564
28,ln_credit,shadow_rate,-22.659269307482226
28,ln_credit,ln_credit,0.6793478873020017
28,ln_credit,ln_real_equity,-0.3203863641661332
28,ln_credit,ln_real_housing,-0.8693527524126343
28,ln_credit,ln_real_income,0.18584351519140768
28,ln_credit,ln_cpi,-0.31758289884601243
28,ln_real_equity,shadow_rate,4.650805529169586
28,ln_real_equity,ln_credit,0.07346630018275534
28,ln_real_equity,ln_real_equity,0.5037776293084569
28,ln_real_equity,ln_real_housing,0.05707355760301212
28,ln_real_equity,ln_real_income,0.040734625815109914
28,ln_real_equity,ln_cpi,0.052176509578693596
28,ln_real_housing,shadow_rate,56.0298444609036
28,ln_real_housing,ln_credit,0.19238952521089936
28,ln_real_housing,ln_real_equity,-1.6906500169109844
28,ln_real_housing,ln_real_housing,4.389002322050887
28,ln_real_housing,ln_real_income,0.11992232539031761
28,ln_real_housing,ln_cpi,0.30570976024772434
28,ln_real_income,shadow_rate,-2.2513654287540907
28,ln_real_income,ln_credit,0.28333645609049085
28,ln_real_income,ln_real_equity,0.9300491969537633
28,ln_real_income,ln_real_housing,0.6751335808349527
28,ln_real_income,ln_real_income,0.17793784132018092
28,ln_real_income,ln_cpi,0.15676524040051198
28,ln_cpi,shadow_rate,22.93717931123264
28,ln_cpi,ln_credit,-1.1543665456460177
28,ln_cpi,ln_real_equity,-2.6504028822219885
28,ln_cpi,ln_real_housing,0.8750533181579527
28,ln_cpi,ln_real_income,-0.3833085893418244
28,ln_cpi,ln_cpi,1.3085734088144212
29,shadow_rate,shadow_rate,1.0036836448853266
29,shadow_rate,ln_credit,-0.018363808454244335
29,shadow_rate,ln_real_equity,0.017758276246959054
29,shadow_rate,ln_real_housing,-0.012728698526336724
29,shadow_rate,ln_real_income,-0.007922383400820802
29,shadow_rate,ln_cpi,-0.0034573879545002247
29,ln_credit,shadow_rate,-22.931706401460985
29,ln_credit,ln_credit,0.6723713915631475
29,ln_credit,ln_real_equity,-0.29362101173684974
29,ln_credit,ln_real_housing,-0.8753791714257896
29,ln_credit,ln_real_income,0.1845870361364357
29,ln_credit,ln_cpi,-0.3204980744576335
29,ln_real_equity,shadow_rate,4.677408130070189
29,ln_real_equity,ln_credit,0.07408227081379726
29,ln_real_equity,ln_real_equity,0.50095560043286
29,ln_real_equity,ln_real_housing,0.05748928821303003
29,ln_real_equity,ln_real_income,0.04092771557371978
29,ln_real_equity,ln_cpi,0.052422574940935086
29,ln_real_housing,shadow_rate,56.04026773931983
29,ln_real_housing,ln_credit,0.1906731854360874
29,ln_real_housing,ln_real_equity,-1.6935067282643483
29,ln_real_housing,ln_real_housing,4.385392657581523
29,ln_real_housing,ln_real_income,0.12088537159583909
29,ln_real_housing,ln_cpi,0.30507463080671227
29,ln_real_income,shadow_rate,-1.8522861391565448
29,ln_real_income,ln_credit,0.29430637452266095
29,ln_real_income,ln_real_equity,0.8920526925710097
29,ln_real_income,ln_real_housing,0.6853675696651871
29,ln_real_income,ln_real_income,0.1792907945929756
29,ln_real_income,ln_cpi,0.16138356344469892
29,ln_cpi,shadow_rate,22.06519741521619
29,ln_cpi,ln_credit,-1.1798817033489852
29,ln_cpi,ln_real_equity,-2.568606587109137
29,ln_cpi,ln_real_housing,0.8495477517655803
29,ln_cpi,ln_real_income,-0.38560752235610696
29,ln_cpi,ln_cpi,1.2979366277829167
30,shadow_rate,shadow_rate,0.9947218857425868
30,shadow_rate,ln_credit,-0.01860285869766245
30,shadow_rate,ln_real_equity,0.018635472918238746
30,shadow_rate,ln_real_housing,-0.01293868500778534
30,shadow_rate,ln_real_income,-0.007960806693396385
30,shadow_rate,ln_cpi,-0.0035567500551472358
30,ln_credit,shadow_rate,-23.186663827206132
30,ln_credit,ln_credit,0.6658717321032737
30,ln_credit,ln_real_equity,-0.268481049003934
30,ln_credit,ln_real_housing,-0.8808593466469454
30,ln_credit,ln_real_income,0.18338034537305026
30,ln_credit,ln_cpi,-0.32321563412501125
30,ln_real_equity,shadow_rate,4.701622155554848
30,ln_real_equity,ln_credit,0.07464148308533064
30,ln_real_equity,ln_real_equity,0.49839418730192714
30,ln_real_equity,ln_real_housing,0.057863543445645524
30,ln_real_equity,ln_real_income,0.04110179208302149
30,ln_real_equity,ln_cpi,0.0526471306635766
30,ln_real_housing,shadow_rate,56.03623519457112
30,ln_real_housing,ln_credit,0.18900623087835
