KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-02,3.87,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-03,3.93,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-04,4.03,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-05,4.08,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-06,4.16,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-07,4.24,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-08,4.34,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-09,4.4,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-10,4.46,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-11,4.5,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2006-12,4.54,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-01,4.61,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-02,4.68,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-03,4.72,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-04,4.76,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-05,4.82,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-06,4.91,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-07,4.99,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-08,5.04,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-09,5.12,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-10,5.18,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-11,5.17,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2007-12,5.21,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-01,5.19,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-02,5.15,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-03,5.1,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-04,5.11,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-05,5.16,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-06,5.27,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-07,5.42,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-08,5.45,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-09,5.51,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-10,5.51,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-11,5.4,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2008-12,5.1,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-01,4.71,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-02,4.45,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-03,4.22,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-04,4.06,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-05,3.93,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-06,3.9,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-07,3.84,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-08,3.86,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-09,3.72,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-10,3.65,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-11,3.59,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2009-12,3.59,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
MIR.M.U2.B.A2C.A.R.A.2250.EUR.N,M,U2,B,A2C,A,R,A,2250,EUR,N,2010-01,3.58,A,F,,,P1M,,A,,,,,,,,,,4,,4F0,Bank interest rates - loans to households for house purchase (new business) ,"Euro area (changing composition), Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, New business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",PCPA,0
