response,response_label,channel,response_role,shock,horizon_months,coefficient_common_sample,ci_68_low,ci_68_high,ci_90_low,ci_90_high,ci_95_low,ci_95_high,bootstrap_replications,bootstrap_method,block_length,block_length_rule,nobs_common_horizon_sample,interpretation_layer,moving_block_width_90,wild_width_90,width_ratio_mbb_to_wild
ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,housing_finance,short_window_proxy,target_factor_monthly_easing,24,-0.03082407637987003,-0.04392721723642968,-0.014973183803485631,-0.05518890329271395,-0.001098627986456273,-0.058005950659313514,0.0025051188285773237,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,73,dependence_aware_reduced_form_uncertainty,0.05409027530625767,0.08486731283664377,0.6373511013642313
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,0,-0.06841114358201142,-0.10264446700967415,-0.03753019357863522,-0.13129772742895385,-0.019056178856481715,-0.13872681643416154,-0.005876224061836577,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.11224154857247214,0.11607980180045101,0.9669343574984984
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,1,-0.010979726759589243,-0.06114404524953855,0.03053666153508064,-0.08747831540259586,0.06357459291915792,-0.10102357865727653,0.07794504105865831,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.15105290832175378,0.13335589520476568,1.1327051428046329
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,3,-0.0690323405004368,-0.12935333207877217,-0.023932239549286638,-0.17642362227897543,0.02385054638525989,-0.193718094973115,0.06357928512840369,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.2002741686642353,0.14192502023828027,1.4111265816837066
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,6,-0.07914298190212553,-0.1649969779054696,-0.0038991813127881372,-0.21775537018829466,0.04950422716725117,-0.25270446937429025,0.07019332501299357,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.26725959735554583,0.22767045896470384,1.173887901710514
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,12,-0.032784376751828895,-0.1829154882116371,0.09922772017613622,-0.24353312796017004,0.19892659961783013,-0.2818338607737326,0.23571258427388614,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.4424597275780002,0.25567636418672535,1.7305460713406553
ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,compensation_proxy,canonical_proxy,target_factor_monthly_easing,24,0.2604509772829013,0.11635122586067707,0.3893094071454285,0.04098865618836337,0.5029899543846035,0.012441327189180944,0.5667091244154797,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,128,dependence_aware_reduced_form_uncertainty,0.4620012981962401,0.5370670421456837,0.8602302169771173
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,0,0.1960327688588053,0.050428428886482336,0.3392528672315283,-0.05419131826317693,0.46609406741388926,-0.10258518920894279,0.5111428164473794,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.5202853856770662,0.32942178144724005,1.579389751920198
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,1,0.40625596414056314,0.25186376031037944,0.5528288936525828,0.1737501030852573,0.6494577059617683,0.13998135146683832,0.6988269420581912,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.47570760287651104,0.8046539502253698,0.5911952619424455
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,3,0.3541689499001191,0.20601034385778305,0.5249256764502236,0.05969484164602723,0.6059573019363553,-0.012818265805123168,0.6841637295569755,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.5462624602903281,0.6573138905649346,0.8310526646878521
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,6,0.4214725322526311,0.24099531038208538,0.5731476119669099,0.13513340577702182,0.7049948673130115,0.09733546872298175,0.7521572368537124,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.5698614615359897,0.501468119760996,1.1363862209378146
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,12,0.2278549165908347,0.02477984837839479,0.40626736285761866,-0.10672967444576124,0.5186004752589431,-0.14827911035034635,0.5930965985837452,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.6253301497047044,0.5905982930000845,1.0588079192172926
eurostat_sts_industry_wage_bill_de_real_yoy,German industry real wage bill growth,compensation_proxy,sector_robustness_proxy,target_factor_monthly_easing,24,-0.10530197768793866,-0.29968279269369635,0.08066952477908178,-0.39980866527228154,0.23357328463967894,-0.48425821737916935,0.3075725898785892,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,211,dependence_aware_reduced_form_uncertainty,0.6333819499119605,0.4717963876512672,1.3424900369947954
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,0,0.43035557080252124,0.2804974052311845,0.5453944388892767,0.1546548459762209,0.6629918890929993,0.0964555665762085,0.7685323327088316,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,0.5083370431167784,0.9390572848611853,0.5413269789946015
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,1,1.2473931445204953,0.9715890954934819,1.4687147720348643,0.7660709755169138,1.755115017848528,0.6355632412219478,1.990325899976813,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,0.9890440423316141,3.0060655010785307,0.3290161315436274
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,3,0.6793996214022373,0.31148134833444485,1.019448198757487,0.05917098659546965,1.3417319678777533,-0.022357429134138945,1.5340058803403203,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.2825609812822836,1.6254725160596208,0.7890388601533515
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,6,0.39300940338159723,-0.07132661304246303,0.8135450664871656,-0.2846286777810691,1.1692692722198126,-0.37978668502474716,1.3862614244783982,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.4538979500008817,1.292823625643493,1.1245911052075763
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,12,0.2570337795568383,-0.28915848783904397,0.7896574427333423,-0.6393564249820035,1.2009799003450679,-0.8339724350050499,1.372314588650584,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.8403363253270713,1.6520590684066625,1.1139652089449767
eurostat_ecfin_eei_ea20,employment expectations,labor_tightness,indirect_compensation_proxy,target_factor_monthly_easing,24,-0.7997155206974111,-1.3206092095869582,-0.3218571243688596,-1.6926459889511447,-0.009966520189018495,-1.844415633334857,0.09477324793349139,399,moving_block,12,automatic_max_6_n_cuberoot_half_max_horizon,222,dependence_aware_reduced_form_uncertainty,1.6826794687621263,1.1394363939438859,1.4767647213179973
