factor,aggregation,architecture,instrument,target_equation,sample,regime,regime_start,regime_end,F_stat,partial_R2,coef,sign,full_sample_sign,sign_stability,p_value,observations,instrument_variance,event_count,shock_abs_sum,shock_concentration_share
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,36,0.7016517324953321,112,5.0952050108241265,0.03571739793566898
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.010445186054117669,0.0004971425384670459,-0.002099981340026484,negative,negative,stable,0.9195662025156657,23,22.274461020633563,49,77.6505743783685,0.5443306911328485
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,7.861416934347996,16,17.329294917927122,0.12147839413983767
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,negative,unstable_or_unavailable,,2,2.5658300816962964,4,5.316813344238068,0.03727087282305647
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,36,0.7016517324953321,112,5.0952050108241265,0.03571739793566898
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.549219434179072,0.06870390519287049,-0.0023422492360029926,negative,negative,stable,0.2269629764604641,23,22.274461020633563,49,77.6505743783685,0.5443306911328485
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,7.861416934347996,16,17.329294917927122,0.12147839413983767
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,22.81641610051038,0.6370379447368898,-0.1308120614854576,negative,negative,stable,0.0003616808728176103,15,13.517310042954762,31,42.5782348729375,0.29847351679164463
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,36,0.7016517324953321,112,5.0952050108241265,0.03571739793566898
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.3275514375502418,0.015358136094964005,0.0010555170792051266,positive,positive,stable,0.57318115699054,23,22.274461020633563,49,77.6505743783685,0.5443306911328485
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,7.861416934347996,16,17.329294917927122,0.12147839413983767
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,4.563819128702625,0.2598420705235159,0.004239554371709196,positive,positive,stable,0.05224523807789761,15,13.517310042954762,31,42.5782348729375,0.29847351679164463
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,36,0.7016517324953321,112,5.0952050108241265,0.03571739793566898
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.1434199275186052,0.0067831943938237325,-2051.9112387237687,negative,negative,stable,0.7087062522904866,23,22.274461020633563,49,77.6505743783685,0.5443306911328485
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,7.861416934347996,16,17.329294917927122,0.12147839413983767
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.5943869415342825,0.043722967728561594,12889.284419254589,positive,negative,unstable_or_unavailable,0.45451264316151085,15,13.517310042954762,31,42.5782348729375,0.29847351679164463
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,36,0.7016517324953321,112,5.0952050108241265,0.03571739793566898
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.8502306182594933,0.038911745743726134,0.00012669928635833605,positive,positive,stable,0.3669601456905338,23,22.274461020633563,49,77.6505743783685,0.5443306911328485
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,7.861416934347996,16,17.329294917927122,0.12147839413983767
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.016892977921668367,0.0012977734356671012,4.067954042091701e-05,positive,positive,stable,0.8985773799147657,15,13.517310042954762,31,42.5782348729375,0.29847351679164463
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,36,0.7016517324953321,112,5.0952050108241265,0.03571739793566898
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.3746582442073636,0.061438178371428426,-0.0004590560640561936,negative,negative,stable,0.254142410541608,23,22.274461020633563,49,77.6505743783685,0.5443306911328485
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,7.861416934347996,16,17.329294917927122,0.12147839413983767
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.7685971751557872,0.0558224752586017,-0.0006436262078227174,negative,negative,stable,0.3965631531787738,15,13.517310042954762,31,42.5782348729375,0.29847351679164463
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,36,0.7016517324953321,112,5.0952050108241265,0.03571739793566898
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.523088834436019,0.107260098883885,-0.0005788153355586053,negative,positive,unstable_or_unavailable,0.1271339146921257,23,22.274461020633563,49,77.6505743783685,0.5443306911328485
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,7.861416934347996,16,17.329294917927122,0.12147839413983767
qe,monthly_sum,monthly_bridge_quarterly,qe_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,8.890039824306143,0.40612259711080423,0.0035599207159121896,positive,positive,stable,0.010607279461885328,15,13.517310042954762,31,42.5782348729375,0.29847351679164463
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,1.698401670274709,0.024744369282507485
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.0013877660338655394,6.60797300314607e-05,-0.0015681557830729241,negative,positive,unstable_or_unavailable,0.9706353557523912,23,5.3094190292258805,49,36.98573852227428,0.5388529628762022
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1.965354233586999,16,8.664647458963561,0.12623706169145255
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,positive,unstable_or_unavailable,,2,0.6414575204240741,4,2.658406672119034,0.03873088301152898
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,1,,112,1.698401670274709,0.024744369282507485
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.7616743157603878,0.07739651711564069,-0.005091939138609695,negative,negative,stable,0.19866613721289117,23,5.3094190292258805,49,36.98573852227428,0.5388529628762022
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1.965354233586999,16,8.664647458963561,0.12623706169145255
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,22.81641610051038,0.6370379447368898,-0.2616241229709152,negative,negative,stable,0.0003616808728176103,15,3.3793275107386904,31,21.28911743646875,0.3101656061498377
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,1.698401670274709,0.024744369282507485
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.2879028349707174,0.013524246009699217,0.002028769191815334,positive,positive,stable,0.5972066534894338,23,5.3094190292258805,49,36.98573852227428,0.5388529628762022
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1.965354233586999,16,8.664647458963561,0.12623706169145255
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,4.563819128702625,0.2598420705235159,0.008479108743418392,positive,positive,stable,0.05224523807789761,15,3.3793275107386904,31,21.28911743646875,0.3101656061498377
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,1.698401670274709,0.024744369282507485
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.10656898418254801,0.005049090842875114,-3626.00277287042,negative,positive,unstable_or_unavailable,0.7473157592052484,23,5.3094190292258805,49,36.98573852227428,0.5388529628762022
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1.965354233586999,16,8.664647458963561,0.12623706169145255
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.5943869415342825,0.043722967728561594,25778.568838509178,positive,positive,stable,0.45451264316151085,15,3.3793275107386904,31,21.28911743646875,0.3101656061498377
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,1.698401670274709,0.024744369282507485
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.0855559519354872,0.04915230362767271,0.0002916660300618443,positive,positive,stable,0.3093050491429127,23,5.3094190292258805,49,36.98573852227428,0.5388529628762022
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1.965354233586999,16,8.664647458963561,0.12623706169145255
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.016892977921668367,0.0012977734356671012,8.135908084183402e-05,positive,positive,stable,0.8985773799147657,15,3.3793275107386904,31,21.28911743646875,0.3101656061498377
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,1,,112,1.698401670274709,0.024744369282507485
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.9943793343261959,0.045210611275321944,-0.0008065788950028824,negative,negative,stable,0.33002671515793525,23,5.3094190292258805,49,36.98573852227428,0.5388529628762022
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1.965354233586999,16,8.664647458963561,0.12623706169145255
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.7685971751557872,0.0558224752586017,-0.0012872524156454348,negative,negative,stable,0.3965631531787738,15,3.3793275107386904,31,21.28911743646875,0.3101656061498377
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,1.698401670274709,0.024744369282507485
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.0326533985136215,0.08825094370780553,-0.0010753769236069122,negative,positive,unstable_or_unavailable,0.16864773139854916,23,5.3094190292258805,49,36.98573852227428,0.5388529628762022
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1.965354233586999,16,8.664647458963561,0.12623706169145255
qe,monthly_mean,monthly_bridge_quarterly,qe_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,8.890039824306145,0.4061225971108043,0.00711984143182438,positive,positive,stable,0.010607279461885328,15,3.3793275107386904,31,21.28911743646875,0.3101656061498377
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,5.111785361149552,0.02614995608070072
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.19209180712549426,0.009064315541560014,-0.012230207496522878,negative,positive,unstable_or_unavailable,0.6656567591270709,23,11.973593638789426,49,105.0935145438791,0.537618580501373
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,2.501829007993234,16,26.66995864962734,0.1364333981356803
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,positive,unstable_or_unavailable,,2,13.124483024863592,4,12.705504613966765,0.06499654507474358
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,5.111785361149552,0.02614995608070072
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.8728779580509927,0.08188204219363489,-0.003487611264465309,negative,positive,unstable_or_unavailable,0.1856096062838669,23,11.973593638789426,49,105.0935145438791,0.537618580501373
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,2.501829007993234,16,26.66995864962734,0.1364333981356803
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,1.7360640845701503,0.11781056831776061,0.09156746721130585,positive,positive,stable,0.21038757151977064,15,5.101787919396925,31,58.604433471372715,0.2997980652822462
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,5.111785361149552,0.02614995608070072
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.0933100708496648,0.004423680803830622,0.000772643659260885,positive,positive,stable,0.7630178282330959,23,11.973593638789426,49,105.0935145438791,0.537618580501373
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,2.501829007993234,16,26.66995864962734,0.1364333981356803
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.21613742186770563,0.016354053757800673,0.0017312593139390034,positive,positive,stable,0.6496898891545131,15,5.101787919396925,31,58.604433471372715,0.2997980652822462
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,1,,112,5.111785361149552,0.02614995608070072
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.1511127683251465,0.007144435849798195,-2872.213728264679,negative,negative,stable,0.7013875576658362,23,11.973593638789426,49,105.0935145438791,0.537618580501373
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,2.501829007993234,16,26.66995864962734,0.1364333981356803
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,3.2137021398211907,0.19820902790167036,44670.37967454356,positive,negative,unstable_or_unavailable,0.09631250695989656,15,5.101787919396925,31,58.604433471372715,0.2997980652822462
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,5.111785361149552,0.02614995608070072
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.1794498264208609,0.00847282757066718,-8.063792422356592e-05,negative,positive,unstable_or_unavailable,0.6761537617893687,23,11.973593638789426,49,105.0935145438791,0.537618580501373
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,2.501829007993234,16,26.66995864962734,0.1364333981356803
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,23.344990078736156,0.6423165896637367,0.0014731097510179343,positive,positive,stable,0.000327718869111534,15,5.101787919396925,31,58.604433471372715,0.2997980652822462
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,positive,unstable_or_unavailable,,1,,112,5.111785361149552,0.02614995608070072
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.17549414794741577,0.008287605791925607,0.00022996007981788646,positive,positive,stable,0.6795282082457788,23,11.973593638789426,49,105.0935145438791,0.537618580501373
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,2.501829007993234,16,26.66995864962734,0.1364333981356803
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,8.422151964959104,0.39315153672401754,0.0027803092251913993,positive,positive,stable,0.012358134087598217,15,5.101787919396925,31,58.604433471372715,0.2997980652822462
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,,,,,negative,unstable_or_unavailable,,1,,112,5.111785361149552,0.02614995608070072
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.23128365693573766,0.010893531482736465,0.0002515918819040808,positive,negative,unstable_or_unavailable,0.6355462835459343,23,11.973593638789426,49,105.0935145438791,0.537618580501373
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,2.501829007993234,16,26.66995864962734,0.1364333981356803
qe,monthly_abs_sum,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,1.1660679613658964,0.08231415834979969,-0.002608752969434,negative,negative,stable,0.29983800780477327,15,5.101787919396925,31,58.604433471372715,0.2997980652822462
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,3.1768852742002388e-06,9.343779345173791e-08,0.0001473365466759663,positive,negative,unstable_or_unavailable,0.998588282791458,36,1.2589240801909538,112,30.65949107861096,0.6408779654614757
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,0.16029575387174885,0.007575307818768041,-0.062309023685736264,negative,negative,stable,0.6929281852615112,23,0.3855276597939902,49,9.141745523682681,0.19109068891464923
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,0.06807547471558244,16,1.6295441808032245,0.034062501446781086
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,negative,unstable_or_unavailable,,2,0.4845005723769502,4,0.984378557646346,0.02057654922094923
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.4263001104708845,0.012382977813558994,-0.03706550111467702,negative,positive,unstable_or_unavailable,0.5182009147755615,36,1.2589240801909538,112,30.65949107861096,0.6408779654614757
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.478456494596719,0.10556300816312629,-0.02206856549695948,negative,positive,unstable_or_unavailable,0.13036153740886733,23,0.3855276597939902,49,9.141745523682681,0.19109068891464923
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,0.06807547471558244,16,1.6295441808032245,0.034062501446781086
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.8263433773699974,0.05976586540751614,0.2096236711236571,positive,positive,stable,0.37987658033425575,15,0.49384779700766573,31,6.4090463461352005,0.1339688441770939
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.010532233962283751,0.00030967565840579406,0.00140385636980969,positive,positive,stable,0.9188621869293905,36,1.2589240801909538,112,30.65949107861096,0.6408779654614757
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.4996950327292214,0.023241959105398016,0.009869796686263747,positive,positive,stable,0.48740463840755865,23,0.3855276597939902,49,9.141745523682681,0.19109068891464923
weighted_composite,monthly_sum,monthly_bridge_quarterly,weighted_composite_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,0.06807547471558244,16,1.6295441808032245,0.034062501446781086
