"date","wx_shadow_rate","dfr_avg","dfr_eop","hh_loans_ea_stock","nfc_loans_ea_stock","credit_standards_enterprise","credit_standards_household","house_price_de","compensation_ea20_nominal","dax_close","retail_de_mom_pct","retail_de_chained_index","hicp_de","hicp_ea20","hicp_ea","ecb_total_assets","ecb_monetary_policy_securities","house_price_de_real","compensation_ea20_real","dax_real_de","hh_loans_real_de_hicp","nfc_loans_real_de_hicp"
2022-06-30,-2.52652666118031,-0.5,-0.5,6757610.29,5011982.88,6,2,196.1,108.06,12783.77,-1.93333333333333,121.650856057167,137.766666666667,137.136666666667,136.886666666667,NA,NA,142.342124364868,78.7973068228774,9279.29107186063,4905112.71957416,3638022.89862086
2022-09-30,-1.15198080668292,0.00188172043010755,0.25,6813154.17,5129407.82,16,24,194.8,109.69,12114.36,0.666666666666667,121.284026476674,140.633333333333,139.536666666667,139.273333333333,NA,NA,138.516236074899,78.610162203483,8614.14553211662,4844622.5432567,3647362.75420716
2022-12-31,NA,1.3008064516129,1.41666666666667,6839459.93,5121306.59,19,32,185.7,111.24,13923.59,-1.06666666666667,118.701492616245,143.933333333333,142.773333333333,142.516666666667,7946976,4937179,129.018063918481,77.9137093761673,9673.63825845299,4751824.87031033,3558110.18295507
2023-03-31,NA,2.34543010752688,2.5,6857255.4,5140723.11,27,21,180.1,112.97,15628.84,-0.366666666666667,118.293441028947,144.9,143.313333333333,143.043333333333,NA,NA,124.292615596963,78.8272782248686,10785.9489302968,4732405.38302277,3547773.02277433
2023-06-30,NA,3.17025089605735,3.25,6878905.16,5144212.95,27,19,177.6,114,16147.9,0.633333333333333,118.928406372759,147.233333333333,145.633333333333,145.356666666667,NA,NA,120.624858501245,78.2787823300526,10967.5571654969,4672111.27009282,3493918.68915554
2023-09-30,NA,3.69453405017921,3.75,6873002.13,5112625.01,14,8,174.9,115.36,15386.58,-0.533333333333333,117.958843608322,148.7,146.45,146.176666666667,NA,NA,117.619367854741,78.770911573916,10347.3974445192,4622059.2669805,3438214.532616
2023-12-31,NA,4,4,6871378.27,5134231.85,12,11,171.5,116.91,16751.64,0.166666666666667,117.942578769034,148.233333333333,146.693333333333,146.416666666667,6887265,4694345,115.695974814482,79.6968732957644,11300.8590060715,4635514.91117607,3463614.9201709
2024-03-31,NA,4,4,6858617.25,5133610.08,4,2,170.8,118.21,18492.49,0.2,117.425614182358,148.833333333333,147.026666666667,146.75,NA,NA,114.759238521837,80.4003808832865,12424.9652855543,4608253.47144457,3449234.09630459
2024-06-30,NA,3.94722222222222,3.91666666666667,6887561.85,5156002.38,3,-6,173.2,119.34,18235.45,-0.366666666666667,118.156492918826,151,149.25,148.97,NA,NA,114.701986754967,79.9597989949749,12076.4569536424,4561299.2384106,3414571.11258278
2024-09-30,NA,3.71388888888889,3.66666666666667,6904912.68,5151314.64,3,-6,174.6,120.41,19324.93,1.53333333333333,120.87058738888,151.933333333333,149.616666666667,149.336666666667,NA,NA,114.918824045634,80.4790018937284,12719.3483984204,4544698.99956121,3390509.85519965
2024-12-31,NA,3.27150537634409,3.16666666666667,6934043.7,5199680.4,0,-3,174.8,121.67,19909.14,-0.2,121.861206631923,152,149.96,149.68,6420536,4283371,115,81.1349693251534,13098.1184210526,4561870.85526316,3420842.36842105
2025-03-31,NA,2.79147465437788,2.75,6958367.66,5227040.08,7,1,176.8,122.79,22163.49,0.466666666666667,122.716226681736,152.666666666667,150.463333333333,150.183333333333,NA,NA,115.807860262009,81.6079221958838,14517.5698689956,4557882.74672489,3423825.37991266
2025-06-30,NA,2.25555555555556,2.16666666666667,7024290.34,5262275.69,3,-7,178.6,124.03,23909.61,0.0666666666666667,123.3664460601,154.166666666667,152.25,151.97,NA,NA,115.848648648649,81.4646962233169,15508.9362162162,4556296.43675676,3413368.01513514
2025-09-30,NA,2,2,7068035.9,5270783.94,-1,2,180,125.12,23880.72,-0.0666666666666667,123.238405416562,155.1,152.766666666667,152.483333333333,NA,NA,116.05415860735,81.9026838315514,15396.9825918762,4557083.10767247,3398313.30754352
2025-12-31,NA,2,2,7115978.67,5325025.13,4,0,180.1,126.12,24490.41,0.5,124.262704743354,155.466666666667,153.053333333333,152.766666666667,6293325,3745459,115.844768439108,82.4026483143131,15752.8366209262,4577173.24399657,3425187.69082333
2026-03-31,NA,NA,NA,7177058.12,5386293.57,7,-2,NA,NA,24515.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-06-30,NA,NA,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
