response,regime,horizon,beta,HAC_se,t_stat,p_value,CI_low,CI_high,CI_68_low,CI_68_high,F_stat,partial_R2,weak_iv_flag,nobs
ln_nfc_loans_ea_stock,pre_qe,2,1.3974053163084401e-07,8.334951446087753e-08,1.6765608358334854,0.09362839059580949,2.642780465225463e-09,2.7683828279646254e-07,5.6852949913519025e-08,2.22628113348169e-07,1.4216360097866017,0.02997863695578138,weak_iv_risk,65
ln_nfc_loans_ea_stock,pre_qe,4,3.720591028532382e-08,5.060577718520923e-08,0.7352107279996118,0.4622111664533648,-4.603318586246561e-08,1.2044500643311326e-07,-1.3119403772463772e-08,8.753122434311142e-08,1.1900665335214733,0.026334693104262098,weak_iv_risk,63
ln_nfc_loans_ea_stock,pre_qe,8,-6.67544349884499e-08,7.786290982523457e-08,-0.8573329090613497,0.3912609260015929,-1.9482752461948233e-07,6.131865464258254e-08,-1.4418581947380458e-07,1.0676949496904769e-08,0.9534796233749145,0.023282017355875647,weak_iv_risk,59
ln_nfc_loans_ea_stock,pre_qe,12,-3.494619567169466e-07,1.248885245912925e-07,-2.7981910896984994,0.005138969973262125,-5.548852993555521e-07,-1.4403861407834108e-07,-4.736583345191925e-07,-2.2526557891470064e-07,0.00217814739966557,6.0500433911187986e-05,weak_iv_risk,55
ln_nfc_loans_ea_stock,qe,0,8.4445638605908e-08,4.921666918249475e-08,1.715793449832712,0.08619985346397599,3.491421794610786e-09,1.6539985541720522e-07,3.550173395204957e-08,1.333895432597664e-07,1.463676483833765,0.02959093597323157,weak_iv_risk,67
ln_nfc_loans_ea_stock,qe,1,1.1570817311556048e-07,7.47641869756417e-08,1.5476416957929122,0.12170858673710912,-7.267970997401736e-09,2.386843172285227e-07,4.135833799586563e-08,1.9005800823525532e-07,1.4525411404363773,0.02997863695582624,weak_iv_risk,66
ln_nfc_loans_ea_stock,qe,2,9.36541595921818e-08,6.921334961682054e-08,1.3531227734341806,0.17601641136256435,-2.0191669558505722e-08,2.0749998874286932e-07,2.4824398442381855e-08,1.6248392074198174e-07,1.4216360097866017,0.02997863695578138,weak_iv_risk,65
ln_nfc_loans_ea_stock,qe,4,8.504594344114033e-08,8.86504127615929e-08,0.9593406369111214,0.3373871699404946,-6.077100952051076e-08,2.3086289640279142e-07,-3.11315837942424e-09,1.7320504526170488e-07,1.1900665335214733,0.026334693104262098,weak_iv_risk,63
ln_nfc_loans_ea_stock,qe,8,-2.686028592857663e-07,1.4631584736410158e-07,-1.8357742112333055,0.06639105705071208,-5.092710115030867e-07,-2.7934707068445914e-08,-4.141078071355121e-07,-1.230979114360205e-07,0.9534796233749145,0.023282017355875647,weak_iv_risk,59
ln_nfc_loans_ea_stock,qe,12,-1.5077556878607667e-07,7.490664655474005e-08,-2.0128463323464008,0.04413079795260652,-2.7398603805441277e-07,-2.7565099517740562e-08,-2.2526707395724461e-07,-7.628406361490872e-08,0.00217814739966557,6.0500433911187986e-05,weak_iv_risk,55
ln_nfc_loans_ea_stock,tightening,0,-6.624425234358293e-07,6.411595374610487e-08,-10.331945245001888,5.052540758997477e-25,-7.679038825005627e-07,-5.569811643710958e-07,-7.262031390781552e-07,-5.986819077935033e-07,1.463676483833765,0.02959093597323157,weak_iv_risk,67
ln_nfc_loans_ea_stock,tightening,1,-3.485648959632399e-07,7.055067957357063e-08,-4.94063130320034,7.787003295087744e-07,-4.6461043714371865e-07,-2.3251935478276115e-07,-4.1872457543098255e-07,-2.7840521649549725e-07,1.4525411404363773,0.02997863695582624,weak_iv_risk,66
ln_nfc_loans_ea_stock,tightening,2,2.2492553901314172e-13,8.527628313258976e-14,2.637609552745418,0.008349265211828182,8.465853540956086e-14,3.651925426167226e-13,1.4012186700111093e-13,3.097292110251725e-13,1.4216360097866017,0.02997863695578138,weak_iv_risk,65
ln_nfc_loans_ea_stock,tightening,4,1.566484092542124e-14,3.5907299336936316e-14,0.4362578421292599,0.6626496653614327,-4.339741062297062e-14,7.47270924738131e-14,-2.0043455964967424e-14,5.1373137815809905e-14,1.1900665335214733,0.026334693104262098,weak_iv_risk,63
ln_nfc_loans_ea_stock,tightening,8,3.263299088622447e-13,4.117440155197648e-13,0.792555317289317,0.4280369506013967,-3.5092872844100346e-13,1.003588546165493e-12,-8.31321732358244e-14,7.357919909603138e-13,0.9534796233749145,0.023282017355875647,weak_iv_risk,59
ln_nfc_loans_ea_stock,tightening,12,-6.771324584642749e-13,3.940557527042927e-13,-1.7183671442868356,0.08572966928493708,-1.3252964925210229e-12,-2.8968424407526965e-14,-1.0690043081652118e-12,-2.85260608763338e-13,0.00217814739966557,6.0500433911187986e-05,weak_iv_risk,55
