pathway,upstream,upstream_label,downstream,downstream_label,upstream_horizon_months,downstream_horizon_months,interpretation,governance_note,timing_classification,status,nobs,shock_to_upstream_coef,shock_to_upstream_p,shock_to_downstream_coef,shock_to_downstream_p,upstream_to_downstream_conditional_coef,upstream_to_downstream_conditional_se_hac,upstream_to_downstream_conditional_p,conditional_shock_coef,conditional_shock_p,controls
mortgage_spread_to_house_purchase_growth,ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,ecb_house_purchase_growth_yoy,house-purchase lending growth,1,6,mortgage funding conditions and housing-finance timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,240,0.02065652582245383,0.01489658747983852,0.14871608146173332,0.0006988500258375752,-1.4702772836222926,0.8612218179846605,0.08778501536036044,0.0803495791897849,0.0001802961253585263,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_ecb_house_purchase_growth_yoy,L2_ecb_house_purchase_growth_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
nfc_lending_spread_to_nfc_credit,ecb_mir_nfc_lending_spread_dfr,NFC lending spread,ln_nfc_loans_ea_stock,NFC credit,1,6,corporate lending conditions and credit-expansion timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,240,0.016569088067600844,0.07261914429770355,0.00023872706723844533,0.8580317398629073,0.028239636792984198,0.015965893189298638,0.07693598883165695,-1.3326349439340772e-05,0.9761902510956603,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
liquidity_to_nfc_credit,ln_ecb_assets_ea_stock,ECB assets,ln_nfc_loans_ea_stock,NFC credit,1,3,liquidity and bank-credit timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,243,-0.00190668791322244,0.6591884662663611,-0.0004875778191148561,0.6676135158792027,0.053547007550306135,0.017416867287274037,0.0021090243746321367,-0.00013384825592017817,0.7432411737642657,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
household_credit_to_house_purchase_growth,ln_hh_loans_ea_stock,household credit,ecb_house_purchase_growth_yoy,house-purchase lending growth,1,3,household credit and housing-finance timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,243,0.00011657903151264354,0.4962923108003352,0.13398956788950123,0.00015835168494813452,98.46546435882601,21.568875025563724,4.991026152970114e-06,0.043829348508962515,0.0014799243416616687,"L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ecb_house_purchase_growth_yoy,L2_ecb_house_purchase_growth_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
house_purchase_growth_to_new_mortgage_flow,ecb_house_purchase_growth_yoy,house-purchase lending growth,ln_ecb_house_purchase_pure_new_loans,pure new house-purchase loans,1,3,housing-credit growth and new mortgage-flow timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,94,0.05361026006716255,0.036982471656460306,0.0013576594928040656,0.9168283288102189,0.15240131303725113,0.04148851798370594,0.00023940330383066387,0.0032814162769872982,0.2606671595207768,"L1_ecb_house_purchase_growth_yoy,L2_ecb_house_purchase_growth_yoy,L1_ln_ecb_house_purchase_pure_new_loans,L2_ln_ecb_house_purchase_pure_new_loans,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
nfc_credit_to_wage_pressure,ln_nfc_loans_ea_stock,NFC credit,ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,2,6,business-credit and negotiated-wage timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,146,-0.0005555860545494708,0.5955230029103211,-0.0894712266726854,0.14817795122348973,2.331214993087958,12.78826529099084,0.8553525618233128,-0.036944138880391705,0.11470891306796285,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ecb_wage_tracker_ex_oneoffs_real_yoy,L2_ecb_wage_tracker_ex_oneoffs_real_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
employment_expectations_to_wage_pressure,eurostat_ecfin_eei_ea20,employment expectations,ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,1,6,labor-expectations and negotiated-wage timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,146,1.1731114972788816,0.2502496413754973,-0.0894712266726854,0.14817795122348973,-0.037153319949797196,0.018274580998069914,0.042046459869600226,-0.003059776423590066,0.8722212297513743,"L1_eurostat_ecfin_eei_ea20,L2_eurostat_ecfin_eei_ea20,L1_ecb_wage_tracker_ex_oneoffs_real_yoy,L2_ecb_wage_tracker_ex_oneoffs_real_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
market_conditions_to_wage_pressure,ln_dax_real_de,real DAX,ecb_wage_tracker_ex_oneoffs_real_yoy,real wage tracker excl. one-offs,1,6,market-financing conditions and negotiated-wage timing,Sequential timing evidence only; this is not structural bank-channel identification.,ordered_dynamic_transmission,estimated,146,-0.00205293775892993,0.7099208771010195,-0.0894712266726854,0.14817795122348973,-2.58774099125957,1.4431704732617507,0.0729578201378153,-0.0338695225109991,0.1686018536193779,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_ecb_wage_tracker_ex_oneoffs_real_yoy,L2_ecb_wage_tracker_ex_oneoffs_real_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg"
